sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74
CH_Pstr_10_2017,106106,0.25566769492135016,0.26464226976946353,0.13719047992092223,-0.03415879835106982,-0.0013322253927417164,-0.001442486919724983,0.025045640688172794,-0.00379077986746986,0.0014818918596000612,0.009083609998752386,-0.008085721992726967,0.015481902559166313,0.01997414657904895,-0.003921371310982128,0.006176362075618625,0.01179413874354563,-0.0038746962032246645,-0.009201527329303117,-0.0011450008810258067,0.02669182322641608,0.02759707243616963,0.009875574480201663,8.628188642960612e-06,0.005242690403052899,0.0001708935905051615,-0.007819610992087767,0.006389489027408634,-2.1444893249846364e-05,-0.01662223195083421,0.016339258946770064,0.0035881507833099755,0.0009136956440261671,0.004895029682820839,-0.0055641725288147915,-0.0005553794906605003,-0.005258961549494812,-0.0032490018510203484,-0.004878760550459952,0.002410348166174767,0.006324665323465693,-0.0009290841002406035,-0.007151335517387676,0.007049762727891078,-0.0019603773851633428,0.002686911028860652,-0.0014964793997727507,-0.0006924910642725277,-0.003318351878459111,-0.0007368829985636767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Cnat_12_2017,106108,-0.6926546273760342,0.026829648213729042,-0.03269941922103757,-0.019077940372694314,-0.011597020998550055,0.06112129417403988,0.0017951519657175468,-0.004661305901216711,-0.005184923825452878,-0.0011261493061175442,-0.009901632868706128,0.010185269719790876,0.0009998591325357119,0.057383797559639696,-0.017235610411966095,-0.0072774984930586125,0.045820683048145114,-0.026913476749979213,-0.00687499556781588,0.003077866180995517,0.002281833368972948,-0.004775394222459927,0.003841697712022763,0.0046000593462307855,-0.02321748694003685,-0.000577494327573264,0.024525001610945896,-0.0034140953349308684,0.008829747805880852,-0.011569529137368419,-0.007021768603511855,0.0168961810601006,-0.010724931736363264,-0.0022375024968110144,-0.004814497999638654,0.0007794430620106165,0.0026253303245462834,0.0028928169806560623,-0.006678017843165056,0.01071572214149302,-0.0038106109831380595,0.0015826317929711652,0.00042366062919049833,0.00033591517535986806,0.0008985622516532277,0.00035186253376977365,0.0007243527443413021,7.526682376658426e-06,-8.161082597229893e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Dlab_79_2017,106109,0.26886402771951756,-0.1307039435544292,-0.15839660374339695,-0.018401229478895186,-0.0007232984786973821,-0.0026941335779023046,0.06327205685046174,0.0779814452835621,0.00652115558521939,0.05574701540144223,0.02094927133698087,0.05765824745080281,0.023682863320975415,0.003342560116417221,0.002432119940955807,0.02363693273032903,0.012120859497318552,-0.005119978225120279,0.049063802314957064,-0.016819456442272902,-0.03586189950416364,0.06004093288987564,-0.00020935740024224462,0.010865863236234806,-0.008777950471818443,-0.0006849522381172879,0.01006077462718094,-0.005613217952909924,0.007627868634543946,0.015779807503098636,-0.009143672597037793,-0.002867576166579017,0.0032105294967016314,0.0035021394980820435,0.00045242875766935407,0.0015593877714955757,-0.00037243143839305173,-0.0008984306268337174,-0.0007158396726155362,-0.0036874031807527705,-0.003651709874892313,0.0008211116626576488,0.00026822399537810605,0.0005860138997413998,0.0003188895263348915,0.0003907286493994852,0.0009532838708027782,-0.000481744130338309,-0.00015872600804813202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Cnat_05_2017,106112,-0.6742350599181304,0.022466999770695537,-0.023671848106476403,0.008342933327860517,0.0008498031274257541,-0.21041141796040522,-0.009840530444317725,0.013142621883384274,0.007854046862756186,-0.006171877223764862,-0.013173816047386324,0.003050550713070972,0.003065031323711871,-0.01633704292152746,0.003627932004509843,-0.011573373665796829,0.0022337842522164794,-0.006565952959722666,0.023711587876403904,0.0010928560245223942,0.010355783974438667,-0.010717473192135656,0.01534922597872533,0.005346613712701989,-0.02525575302297346,0.0005298519646294077,0.00771149216948643,-0.01759184855041816,0.0043137266637565085,-0.010198453957184632,0.0016699321850646505,-0.005842271543526445,-0.006788361917683997,-0.013304002796701733,-0.010029471199296772,-0.005965402610745382,0.006898289662606897,-0.0052370359400754725,0.0023526541334287893,-0.00673939250113551,0.0016505844212412525,0.00042192208923483624,-0.0005544759277050311,0.0022136312407650916,0.0053408917571754685,-0.005278766481986879,-0.002316730422961763,0.000999197811610215,0.0004815139533651873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Mcav_06_2017,106113,-0.47306126559554595,0.0001115958536054073,0.009851613501398659,0.019673264602249965,-0.042378150997167685,-0.208215544381214,-0.0041293247584390505,0.03047897954937168,0.016019634627617223,-0.018603878384260596,0.026616206994718557,-0.004314157936758832,-0.01587084747061942,-0.12289465516474878,0.026056968647620877,-0.007635077445725372,-0.04206038931413172,0.03449901530234091,-9.955545923898128e-05,-0.008914961712459517,0.023325872019358592,0.007166668488523355,-0.002936981725180176,0.002231159620474069,-0.00803764769035627,0.0019487235685578769,-0.0006927956679190838,-0.004088077514353349,-0.0005923495053283458,0.0011514961641087697,-0.0011128600386318577,0.0046385012852006744,0.0029299925958581065,0.0029108526975220018,0.0021140659789088555,0.0009479315371245442,0.00036506136516191207,0.001804507083229067,-0.0011434505434629151,0.0013574834881328551,-0.0005703768916769445,0.00017527290405180095,-2.1929115456551515e-05,-0.00025708408084023764,-0.00048397529173201153,0.00035868478935802606,-0.00014305157090729894,-4.357306268296594e-05,-9.183005852931786e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Pstr_82_2017,106115,0.2416487436381934,-0.18246689431462182,0.019409684944283696,-0.25275460105743514,0.04524467812944651,-0.019916024550970895,-0.035336012627414495,-0.0024592500190605774,-0.02247999981326312,-0.020791623862089593,-0.0092792091743395,0.07247962472006894,-0.035304531993378796,-0.015473224847610769,-0.021617907769022962,0.01771753867518902,-0.01358855464653678,-0.0173172774483738,-0.0009899062384414962,0.0045904169075065915,0.011013558700781013,0.003975550550629808,0.0019365641150864434,0.03177395151883133,0.02178636358779901,0.006231820608271211,0.010247436013715075,0.003009290271309716,-0.005953412551772169,-0.004373919720075642,0.0011396416042340667,0.0005942217823298789,-0.007470572277817834,-0.002018391354096419,-0.00034913946980575684,0.008282451363553735,0.0019234453507856976,-0.0014958186910440721,-0.0033091769602308315,0.0024476212742864266,0.0014864282173365066,0.0015382994089483506,-0.0030186990184768486,0.002026056715241442,-0.0023620161352406704,0.000390698669204249,-0.0013987357402065127,0.0009495192033905077,0.0001760328070758962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Dlab_13_2017,106117,0.25077386529817164,-0.18487036635116053,-0.01479809642892843,-0.22697564659855465,0.03515429515507105,-0.018994434604838798,-0.0378190040474226,-0.011947873839844634,-0.031205733971563204,-0.0009965306082543464,-0.004441614493615126,0.044779750687379855,-0.03597487265499967,-0.0028775475048798647,5.1382184086055824e-05,0.013814848883741966,0.0022829760894553168,0.0018350039244350656,-0.006328202226515292,-0.0025534416859410818,-0.003084105703762337,-0.0028762338267482312,0.004363215252313033,-0.030645756973195853,-0.009912864382295007,-0.017468395673510332,-0.004404733678627712,-0.0031124218693187084,-0.014680833204484852,-0.0025856048368548437,0.009953138205387695,0.0023144783075105817,-0.00023361782325756006,-0.00734957646873639,-0.001018055245256184,0.010025485266489872,-0.00016964176676629284,0.00035342276238137357,0.0003691717708734481,-0.0017525722515565722,-0.0006331111835606013,0.002106001665958746,-0.0016610811909567244,0.00014622703243541882,0.0005143354101099382,-0.0005873419543421535,0.0014735869224337052,0.0031064001303520916,-0.0003057334712258264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Dlab_23_2017,106119,0.2521990991704897,-0.17173576770431334,-0.007181333199498063,-0.19421554563477028,0.024485485394008622,-0.009759724807898105,-0.04328937723184531,0.04073755477639656,0.03134216451136443,0.02624448173291612,0.004424709878524126,-0.09968012949902921,0.003484876712270916,0.02574152002135394,0.034699156132973634,-0.04231274744804832,0.02090057415336627,0.031842236886352064,0.010539050994787738,0.009482705875975796,0.0017721612639188106,0.02588669702791986,0.018624259731371228,-0.007274371541608346,-0.0016007396658468311,0.010830712019547443,0.0006618087642999931,0.0060702920846542946,-0.01345316374589598,-0.0010201173121180353,0.0026859124246106886,0.0007431691213041404,-0.0029445507522118113,-0.003800495797780259,-0.0008813571386860989,0.0053288711780955025,0.00039851715832522455,-0.0027522950613361585,0.0003879248702673498,-0.0021057552279473346,-0.005177188780055738,0.0023535267383744357,-0.004845827957903719,0.002715780509775596,-0.0009077444709196501,0.0009902374544814112,-0.0014393020188092531,-0.0066834044729224985,0.00025436624679854423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Pstr_16_2017,106123,0.25615943894716114,0.26690411288801363,0.13754458916844273,-0.03352533452928542,-0.0014688892063407088,-0.001157070324331236,0.022051109070317217,-0.002890032314659376,0.002066451247228924,0.009201390542671536,-0.008053358347367973,0.01771237849573669,0.019697346329276163,-0.004204809987359314,0.001858295611314346,0.003858592878556413,-0.0021991906443889755,-0.004119013836880573,-0.0019012823943327518,0.006048007663745742,0.022070633166994945,0.004529226315283431,0.012341306435797193,-0.01069328233327873,0.003425684007911088,0.0002995733595213799,-0.00366028925839422,0.006374679671891456,-0.0032248374242724084,-0.0018585006403127075,-0.01137201651531231,-0.0028184075446191777,-0.0017650123918941049,0.0017650113580553182,0.0014308338015678154,0.0020846520036645897,-0.00025892623357793594,-0.010070606452986484,-0.007886340386351923,-0.00348971813943477,-0.003623989185129528,0.004339071083679211,0.0016766844736689226,0.004055870937054799,-0.0008729796668123905,0.0018304552703747477,0.0012000980429061354,0.003318232065603572,-0.00031308200445872506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Ofra_17_2017,106124,0.24317108376157962,0.2560007361251031,0.12453378651711493,-0.03778010215386469,-0.011163074672789203,-0.005297771273230981,0.029591796338295034,-0.014888471057329884,-0.0022046715622996782,0.015031613244703874,-0.003599716789992378,-0.002242860946952907,0.012601136177870401,-0.004517801220454156,0.011384931417545518,0.027318555619141264,0.0006581236461862497,-0.009769375801659895,-0.005797744552498083,-0.037218479757039,0.009358506715302996,-0.019077513109104854,0.0030072148916729987,0.011912264896253086,0.009658298213086815,0.02439873715800963,0.002782934102848503,0.004325967737887056,-0.012812573301625961,-0.007811181484132281,-0.012031031668708735,-0.002394697757329376,0.0007983736766277784,0.006705861983558066,-0.013110030326567915,0.0009836738306057166,-0.004071521262589688,0.0044900345555810295,-0.009177946120407416,-0.0062566940180965825,0.0040810540474695385,0.006258847819864599,-0.0015592971909625599,-0.003160020887577749,0.0008657123370625327,-0.00046945748234466166,0.0005292939850906639,-0.0019014961913907124,-0.00021233443602038853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
