sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74
ET_Cnat_52_2018,106199,0.14983545604240878,-0.10419297846877855,-0.3266438813008615,0.06440868727371238,-0.11137043147145319,0.242304224338463,0.13039743458706674,-0.11194320937677768,-0.020165558146666398,-0.023095489992769506,-0.16460139354887876,-0.08858548630296187,0.024727305157050593,-0.060839107878487016,0.09318043476180739,0.11892223882954224,-0.019441044024349787,-0.035325999085084325,0.026918200865262663,0.0017431473409392677,0.0011139065575484807,-0.05038166200049227,0.001161386855954856,0.0011596785530205913,0.017358950930168086,0.014220873127107125,-0.026520401043850284,-0.006124869046696186,-0.006154166197687757,0.000854899269576466,-0.008756279145645321,-0.0038824267277945104,-0.0009672593792588621,0.002737538861655939,-0.00046060530314881573,-0.00394580082652731,0.0031813326020004853,0.0013126347003664025,-0.002262576536170597,0.0007570702231741662,0.0018294745893909711,0.001306287575367416,-0.0007437017442236863,-0.0007463721018765278,0.0002197305164119854,0.00016871549569801405,0.0007526307722915084,0.00010900456788632298,1.0856191256932897e-05,1.805473599969188e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Cnat_60_2018,106200,-0.625115887762736,0.059109327018649876,-0.01469329321571988,-0.03321638029533792,0.01192760338646704,-0.01551829070753578,0.007872798694629705,-0.024500989419596424,-0.1272199456536837,-0.010002534743195563,0.00927938773979664,-0.00312261171540132,-0.0057669554913078415,-0.00391380860446698,-0.008642290074406169,-0.008008254062931961,-0.009523633698754605,0.008349071062170104,0.00462202401445213,-0.009341463775503022,-0.0038284237256961734,-0.0020216235981723595,-0.006405155626670524,-0.030427252696169138,0.007004643261202282,-0.0003423328572145441,-0.004866046466474943,0.009367738944430035,-0.009353573087634228,0.004778397425379751,0.010528668107407014,0.0006100745934466818,-0.01201173922923405,-0.00465787193022202,-0.023275930946672244,-0.006133643054369363,0.004896580065878615,0.0019060580349507018,0.008348572150478253,-0.0020206901640512217,0.0018416659313133022,-0.008019057676931474,0.003990781533464781,-0.001927690154511362,0.00025034000054723705,0.0012338254664145906,-0.00030456126260406123,0.0030005864536183204,0.006597696689723098,0.0007699350935648808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Mcav_06_2018,106201,-0.2810455885173369,-0.09800039930702842,0.19109991608456164,0.33813195129814666,0.02641411501827403,-0.004075710552306588,-0.033915197534816297,-0.07009328603803085,-0.06452610273429962,0.013168973610802544,0.06569095341264762,0.014065757507104483,0.08639776756772174,-0.035385494076581675,0.0030557383430727825,0.017970702535947323,0.016858044958438925,0.004909521440613443,0.045740833881717666,0.0014590794753802545,-0.03873082693362937,-0.01602576457421195,-0.020882631055613568,0.03553908669446551,-0.017940233381919638,-0.02289116381846419,-0.023083919297578255,-0.017917609251146643,0.03573383200202742,0.0014182615615791765,0.011426111314174555,0.010436942323857452,-0.0010314052714372026,-0.008710062547852464,-0.0073439301048767265,-0.007572194576577999,0.007710414146154032,-0.002319485358649596,-0.003827359438574946,0.0007524059145327816,0.0016074791582097745,-0.001977461088038924,-0.0008069063483161596,0.001137838331055047,-0.0011122948526671806,-0.0005724079460905906,0.00013873482007696,9.52154868314751e-05,9.593924359223486e-05,-0.0001032513189666391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Cnat_12_2018,106202,-0.6253715903014414,0.060305454102902036,-0.017010691836102522,-0.033998036128884,0.00926749663439152,-0.01216356805248238,0.0032092325372348545,-0.0043746150160666524,0.00029240460136240927,-0.0007098198538615905,-0.02460836472836629,-0.0027317934102359153,-0.01156606776388377,0.01679079886216082,0.006854938243569009,-0.037320958079770476,-0.04360640323981997,-0.09079634253589787,-0.04020877927767254,0.04308088132635388,0.018481618708284752,0.012998125816898009,0.015135528620884305,0.05155696166202467,-0.013681144366329322,0.0003855469489071708,-0.005243267910967057,0.006081494990397452,-0.012884593062880943,-9.564459103236066e-06,0.008898977863398662,-0.009174843141080925,-0.013428488951408244,0.006462450682433323,-0.019641742043198285,-0.005017032134178332,0.0021381267336853128,-0.003615390522328203,0.01908439051718154,0.0006192668452274601,0.008163717206301015,-0.004197861007754611,0.0010732152945992428,0.00018528884192156367,-0.001536012725798085,-0.000635593286643111,-0.00010087017071377698,-0.0013758593037416602,0.0003491672948485541,-0.0003352946605835308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Cnat_05_2018,106203,-0.6110825630557476,0.05640266374407268,-0.016449869985291927,-0.015751352611501263,0.0007354057948837195,0.0034713062110783384,-0.01690645393102972,0.030920023507921026,0.1991049163297859,0.013621094790741506,-0.04450753582983188,0.0012176888861686222,-0.0012642298890250907,0.016287523253943923,0.005138285648759495,-0.013191957010882684,0.0033287524325016546,-0.007422156375344685,-0.007522558616064914,0.0023775541612608346,-0.004483411648783761,-0.0036425684035124375,-0.0070242902191447526,-0.033651881250589745,0.008955638049094133,0.006800173531603759,0.009346371691386218,0.010281417646971314,-0.0032971975439366505,0.0017597467797297586,0.011422828865824918,-0.006990134627108098,0.002771555820361631,0.008704577336095512,0.012114622443359143,0.0023823705950402354,-0.002959118883318982,-0.0002183809597722724,-0.006569916708331368,-1.8961034652908164e-05,-0.0010780771568406787,0.011521263423747756,-0.0060317478155650535,0.0034292738895015077,-0.0012721259984436928,-0.0018227949701499024,0.0003735587837000028,-0.004125112275861399,0.003054608544404521,-0.00018308414305170668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Ofra_40_2018,106204,0.06347071657449628,0.03045546187719445,0.11692176577356977,-0.07080064304693746,0.053690515679530766,0.08174255552063675,-0.19030401645632897,0.022959259364596658,0.01219756213792803,0.004025010582307602,0.09669932670547463,-0.05088377416619661,0.032437705302394565,-0.010431466932567714,-0.04165689771873482,0.1477759051778426,-0.019673742164982824,0.04449440163093615,-0.0578270749359103,0.05849792247303764,0.07064474988661217,-0.06845133250880632,-0.03381915840968816,0.03025007977282346,-0.006692634692323579,0.027318360417103657,-0.003003893778623117,0.014616866210292376,0.01194356481484039,0.01120516653805246,0.010133139896115625,0.0038795129243403195,-0.0035910593696378773,0.004615376143190053,-0.0010020579144590465,-0.00047537081266308377,0.0026623615235209664,-0.0011600025825564205,0.0007917962954369791,0.0022474511876522146,-0.0012355412047459554,-0.00151050172862507,6.109922354781255e-05,0.0027084562080563262,-0.0002128827739901586,0.00039411315356630846,0.0008140744787465333,-0.0001005190473554728,2.092228355663623e-05,7.561907249193559e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Dlab_50_2018,106207,0.1613125092176465,-0.27305242490064996,0.23766688854192433,0.36688978707616826,-0.007155216088910729,-0.036159637326955506,0.011572011899269525,-0.035665416090464606,-0.025703829439637227,-0.009929743279105755,-0.032709131123164766,0.02085434345763612,-0.06084936296215087,0.15515129490612836,0.021296901565168048,0.029827236697840764,-0.01823381887765778,-0.004812501473123615,-0.02602721858943113,0.005336585777967783,-0.0037980204160396646,-0.04396739496602473,0.03360028899480507,-0.014455586110817738,-0.012235656450960355,-0.025108722555363283,0.035422142547297156,0.01443046604318122,-0.017976660178648546,0.030881642996722976,-0.014285749739635914,-0.0034536007014268197,-0.0003382966771183549,-0.005077991419886288,0.0024949070904235525,-0.005652522831324716,0.00208163057798511,0.00018996451700404213,-0.00038785711941415204,-0.0007516913367199427,-0.001942579481134573,0.0008405870731223355,-0.00017068194207675347,-0.0002564347514772041,0.00047035162540881386,0.0010821514319322093,0.0007080100621637467,0.0003112039711164614,-8.02915649319155e-06,-7.658545047414063e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Oann_80_2018,106212,0.09827691872718936,-0.03786107419654063,-0.1187520581461881,0.021232419415410986,-0.10535980708512571,0.13400977020212954,0.13034163673767632,-0.12695208901522137,0.08648221002067648,-0.1531328178499407,0.38715353925321855,0.06727836903770866,-0.023204081573957657,0.005161479449067741,0.18807699392614202,-0.05064765923733241,-0.018182843749989522,-0.0035804958634336878,0.01984690605629657,0.03370182972156046,0.021544234504013084,0.003986999202103963,0.0151740575296133,-0.018961980292678864,-0.0016145112104341173,0.015542494761492708,0.003936489543600548,-0.0038036560270550863,0.005100569594772478,0.0033515506172952887,-0.0039770894575611995,0.000808586911961594,-0.0005004300587780196,-0.001843123511824422,-0.0017303886099773482,0.0008785487499693719,-0.0021121118543260126,0.001330195328791969,0.0001112002515521281,-0.0003370123294409253,3.0543938499376624e-05,-0.00017990283768686626,-0.0004458085115116405,-2.5634890104283386e-05,0.00011178884995112074,-3.686741116968472e-05,0.00010399729001112941,1.0094021490189735e-05,-1.2890638892102747e-06,-9.714318581236496e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Dlab_62_2019,106213,-0.2548882068075065,-0.19923469994108728,0.22646948675990877,0.3133831652490285,0.024988984526127602,0.009743967244857361,-0.06657753934176561,-0.01432125972015231,0.11568616407674577,0.0338630006280654,0.007152525770616461,-0.017926215565244964,0.07178355308707769,-0.11387770613663964,-0.01650431756085427,0.008174934286632254,-0.029711512132489522,0.05772336759532556,-0.004436429126268167,0.024541604135306386,-0.015100068978654027,-0.002378128437332965,-0.003603424042601771,-0.025358374614179897,0.008959899867047405,0.00989693130277118,-0.005748283059260481,-0.00034299168609157863,-0.01753659662414294,-0.003085317846190037,-0.013705707610055762,-0.010280201378440889,-0.00012029462443912807,0.005909250843535527,0.006270317473535975,0.00397633509885692,-0.007274274327719763,0.001112871531123929,0.0012209924809167372,-0.0009383147046811793,0.001363413733998929,0.0004225668413880654,-5.703746244251222e-05,-0.0007181563602749071,0.0006803828937608096,-0.00021275902754691101,-0.0002921817762348947,-0.00011666135507906038,-4.127445924951544e-05,-5.9266513182233495e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Cnat_33_2019,106214,-0.5826430852420778,0.05215868497972704,-0.013219735586805422,-0.024935071523314093,0.006608126650356727,-0.011290288026835243,0.01175773794926234,-0.014463794939075998,-0.11642868162792011,-0.008792413618528718,0.019891508172298754,-0.0030831982954256758,0.0013646075333965486,-0.013066749750472883,-0.024371674610847573,-0.002640925478534852,-0.16488703724204712,0.03140219285962226,0.04933518112127592,-0.0543139827819672,0.023859924414389763,0.004412339343131596,0.01297506595149153,0.03902741743748057,-0.0019150447333559537,0.001620089943244933,0.010381574427440535,-0.012683421861423554,0.0045596293878225405,-0.002705069924001123,-0.03018591716478535,0.02835972067979526,0.01676562117833143,0.004679233213940211,0.010509704726301375,0.007817803352951791,-0.007670383352044976,-1.0883826408212703e-05,0.005832991963887079,0.0012442519027522922,-0.003305013727175613,-0.0003614946008275512,0.002421414718623269,-0.0008964218613258705,0.00020957470430293994,0.0008494858761644877,-9.944939299032191e-05,-0.00035759437999068814,-2.6936479541733123e-05,-2.2037323448377907e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Cnat_60_2019,106215,-0.6237423564142548,0.05900571962936282,-0.014690835466918687,-0.031837754721478255,0.011327936433917062,-0.015075234560502679,0.007820832034631358,-0.022828228070400573,-0.12031830936142168,-0.009906482232216794,0.008564027694739117,-0.003038134063656369,-0.007030376584885453,-0.0031796769034966384,-0.0027650345117043703,-0.0024630659959638105,0.045358118511755564,0.011887587809373101,-0.003144471644088128,-0.002747455060099075,-0.01118597332274578,-0.009751768201303572,-0.01591902801961679,-0.043393841638451655,0.007737366354102822,0.0025354896725816676,0.001572663498012025,0.0035971396652994428,0.0073822805427699876,0.004214522054120437,0.002493455520958763,0.03075241491954022,0.015678823462119944,0.00695758593902899,0.010584737993244614,-0.0023436153723953943,0.004847303136393956,-0.0006734745237598894,-0.008789237827398997,-0.0016662286642510154,0.002729653802730254,-0.008919210524841244,0.002140791979293645,-0.0047395730750018445,0.012973602122264742,0.0012224256988473243,0.0009315046530209422,-0.0040503218447795,0.001936347375401491,0.0002500211683718987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Pstr_10_2018,106216,0.2887615946059348,0.38218821778534623,0.16684450720827826,-0.03288445375132618,-0.003264910685660421,0.02744015732918008,-0.00225827008782692,0.012597811848855596,-0.008864171361311414,0.006429758768993371,-0.02765173227033545,0.007089008517109521,-0.0005118279897322082,0.011729846942279529,-0.006107930189964827,0.002843423165406508,0.004702390263198872,-0.002495295319893941,0.023830295394748322,0.011168974606491565,0.029155043301838837,0.03515624864206018,-0.035138443195073296,0.0032735583056970664,-0.015016512061840539,0.030774611826410458,-0.015539427316385702,0.019073056027097055,0.0084748695160075,0.03321592501020075,-0.012542987894084923,-0.005501111974447429,0.006806135404684403,0.003208519525352568,-0.008637953287598586,-0.021891125138200858,-0.008682104218811148,0.02185105628163053,-0.004120995651676643,0.01572298857865673,0.0002890563770291804,0.0078075861373319766,0.0034186722407804526,-0.005618979647654524,0.0006671328586566452,0.0030406371878093845,-6.962095276206621e-05,0.00048221273865024344,6.643419124502219e-05,-0.00023840667886982218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
