sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74
WP_Pstr_28_2019,106266,-0.09347868542111001,-0.01634655674321208,0.008446538086330975,-0.009587421125324276,0.005191575243349417,0.0022288703557757587,-0.0014798271070840243,0.0017083095079663704,0.0014144135666634844,-0.0035333582436736484,-0.0006376618425009315,-0.0006874473031233479,-0.0004667396310805458,4.229013810050068e-05,-0.001004381742623964,0.0013000182872860194,-0.0008653032521843409,0.0003874210286925216,-0.0021291963345020717,0.000986629201059408,0.0009558538362217947,0.0012051658389206515,-0.0006370872154941417,-0.002711076245393604,0.0013824754514616161,0.002173175266213657,0.0004853486208278539,0.0005757945481537532,-0.00012811448973428508,0.0005156306733294974,8.435785881442053e-05,0.0007517747064877662,0.0009553816582544602,-0.0002503197132525645,-0.00019982204798024293,-0.00012845874103584225,-2.0157628876317975e-05,-0.00019371241589588584,0.0003311155318552202,0.00015984550977949055,-0.00027529198818359126,-3.3823298832608986e-05,0.0001342398663146722,-1.1486857929336278e-05,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Ofav_18_2017,106125,-0.09389197414445707,-0.01658785745358047,0.008740073399464424,-0.009165116670120745,0.005854650543147863,0.0026935068558484516,-0.0018301454355035384,0.0021148538358233423,0.0015102196339600502,-0.0011723355727950378,0.0002656910398568498,-0.000724855427433726,-0.0004840657425624737,0.00020358640372117326,6.774990976555407e-05,-0.00012221973891392683,-0.0009221066408566098,0.000567980495343585,0.0030382534816110647,-0.0022132771744231847,0.0004243568967210071,-0.003002456620786717,0.0009238787134989226,0.002362226622986332,-0.0006013946283347262,0.001882671033338417,0.0005854480735352554,0.0010189044341176263,-0.0013512382020678464,0.0002520377816056973,-0.0001897247969098811,-0.00039802853684293906,-0.0006192356511943466,-0.00048260470121438265,0.00033509237650493633,-0.00021687256566130513,-0.00047335864757648853,-0.0004541455915171475,-1.768703299085437e-05,1.2628406792659042e-05,-2.982215484505315e-05,4.5751716253370426e-05,-0.0001804603311951891,3.602726690675257e-05,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Mcav_19_2017,106126,-0.08994491053197022,-0.01687928819825549,0.011199859851088787,-0.008723062373463208,0.010778287361642625,0.0012736710346911064,-0.0020704290772075367,0.0038467248815173623,0.002099881846836479,0.0015439989584352023,-0.00030443205354499015,0.009105060091114512,0.0026584732673746413,0.0008047652146976756,0.0010225560406900945,-0.0020636925294907353,0.001977116446009206,-0.00015906662613625463,-0.0008815579060687669,0.00300509505863438,-0.0010462875065257128,-0.0011894653331041543,9.018347534354916e-05,0.0006240047955125362,3.31667590222955e-05,0.0010440437481415061,0.0027564394510932863,4.846966763849547e-05,0.00043120566315217764,-0.000630586947990416,-0.0003242670999553096,0.0002272407218278537,-0.0002718655264270389,2.1946109690709654e-05,2.177350817299458e-05,-3.9676507169293236e-06,0.00011556918897308106,0.00010125039766706647,0.00015360663065528058,6.118963237870416e-05,-7.952199278575034e-05,-2.6352744965899713e-05,0.00015336600368569172,1.1177956724656853e-06,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Ssid_51_2017,106157,-0.09414320464737203,-0.016909802684733816,0.00914351024162324,-0.01069703915941269,0.005500185806262527,0.002238770173043341,-0.0015936360850813988,0.0025764192239791043,0.0019248255519363918,-0.00123170620124274,-6.702557715703801e-05,-0.0013159659778502265,-0.00040080461204702525,7.454510536688633e-05,-0.00016642289962339547,-9.893752201686606e-05,-0.00023960658827672785,-0.0002517021650959345,0.0008385159336513378,-0.0016224007751382329,-0.0002786261318283019,0.0007724188082040089,-0.00015779730872926906,0.0006099880043874327,0.0006912955891948502,-0.00065223173682062,0.0004489176130357376,-0.0006158438573374785,0.0004035654904320879,-0.0015801489903298214,-0.00033996477922653703,0.0016103729599598639,-0.001051980399867799,0.0010014436559228975,0.00045754321301626856,-0.00047244866430433245,-7.11362747991767e-05,-0.00018235600442728542,0.00012919056992743397,1.8924417043744106e-05,5.475573841816046e-05,-4.94694847817644e-05,7.036604480329951e-05,-9.557625541142921e-05,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Ofra_40_2017,106147,-0.08316557234341583,-0.010200043012611789,0.0013574666062458355,0.0030116341916220923,-0.0021072903663746536,0.0064622079863810985,0.0014628462313985068,0.0020940203078968892,0.0019755761090928478,0.0003960637593295523,0.0004683282177118169,-0.0015316675171774896,0.00018329198911849623,-0.0012048591105473388,-8.986361357769031e-05,0.0003051077988234429,0.000296855499413221,-0.0005378926327577252,-0.0025712874123601246,0.00074635299826396,1.8260390097558491e-06,-0.0006943958199015487,-0.0004729398038329375,0.0013047660586002902,0.001775351659558366,-0.0003402480532668981,0.0018336129552092542,-0.0005982223331768063,0.0014628927046294359,0.0007675321989883595,0.0007018548791020997,-0.001398376406303221,-2.0729206789230255e-05,0.0007160454971658838,0.00013558891233838625,5.162529292628934e-05,0.0003640880271984183,-8.15714287362425e-05,-8.985380302081488e-05,-4.421653361794868e-05,6.895903498039282e-06,6.026550147222791e-05,-5.38147543172677e-05,-5.868774079321983e-05,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Cnat_31_2017,106137,-0.08717176478244523,-0.009681968432856108,0.0011529054187902111,-0.0013746123670252135,-0.0051422029088864655,0.004753115883214821,0.00251860009092534,0.00297245807001081,-0.0068434095579159165,0.011712814676744652,-0.002042095693045649,-0.00033837409950801376,0.0009208377716726816,-0.00039884527398435435,-4.780864766853674e-05,-0.0008414858102631923,0.0010293993390940272,-0.0005442638232324714,-0.00010828204593660469,0.0009355750429193047,2.4864455986223495e-05,0.0011847031770315247,-0.00037119798959236864,-0.0008799247665278011,-0.0005941710926295688,0.0006964948167203244,-2.5291240078246067e-05,0.00029967112153794263,0.0005003355221551727,0.0009583156154260819,-0.0004040991212660536,0.00013011066716383382,-0.001426437704752586,0.00026305994328331463,-0.0011931746811661074,-6.266640166624776e-05,-0.00030190814416190505,-3.427075245847517e-05,7.332341969844076e-05,5.072374709956692e-05,-1.8529294952142756e-05,-3.649640480411792e-05,2.4464985118420698e-05,-0.00015569957182629647,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Pstr_42_2017,106149,-0.08403669060044923,-0.007994685366738669,-0.0006547465934016019,0.0029414160897219275,-0.005941962348909656,0.00561316999813264,0.0029170232513174976,0.0018942354419110652,-0.0037066893575456654,0.008608152909728287,-0.00061696278458117,-0.0006198448030039078,0.00036036212499615565,-0.0007188616457299189,0.0005658743326958634,-0.0006833282868439406,0.0005479996148736642,-0.0008647022685469073,0.000529536504665567,-0.0010092665855565028,9.293937190760438e-05,-0.0006630654663718298,-0.00039305192271839345,0.00044336020574329616,0.0011209154247059736,-0.0010445849585536044,-1.972203040718803e-05,8.54934317793138e-05,-0.0008583025119360715,9.114849894371175e-05,2.9510536784907024e-05,-0.0003892105322439945,0.0006019307026736951,-3.775576470632077e-05,0.00015690437349953284,-9.783399403706789e-05,0.00011916780955721288,-0.00011021710812225582,0.00010998689308973301,2.7306856961188798e-05,-0.00011324071957561888,6.871825398071314e-05,-0.00010050063616697537,-0.00015242781417959704,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Pstr_68_2017,106173,-0.08582939603082207,-0.008879754479493207,-0.0005899075034113369,0.0006853745840030012,-0.006840758712582288,0.004427258283860003,0.002600559911201704,0.0025260787534002464,-0.006246417164831528,0.010612817857070075,-0.0006404483895937492,-0.0004625920905159934,0.001641862151643527,0.00015675055888923246,-0.00040904893109167096,-0.0005283140398787717,0.0006702806526476914,0.0003775290923502299,-0.0008112525929905838,0.00104580594134889,-0.0009552230383937538,0.0011296473467943932,0.0005889613509895272,-0.0005970988044129178,-0.0025617791361726458,-0.00043432846650710513,0.0007070221176744427,0.00011226440936821063,-0.0006933428050831369,-0.0014084880128541932,-0.00011443381661615119,0.0005995432537911026,0.0011410410960672854,-0.0006026101268003185,0.0012812796550735583,0.00013586293787446748,7.34729465927735e-05,0.0002821555048426876,-0.00030058995503365094,2.8510849577740467e-05,3.6728115888271206e-05,2.3872511212719594e-05,-9.149055533906632e-05,-6.876659723546265e-05,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Pstr_42_2018,106188,-0.08441503970414982,-0.008355229042473386,-0.00022002037557404772,0.0022757935822148843,-0.005513433973105235,0.005511242686459075,0.002644474907196032,0.0022029136160045142,-0.0036513021219919915,0.008747794690718461,-0.0004792045272939755,-0.0007188472722388562,0.00030765290061189187,-0.0006579710200488305,0.0006805046620235974,-0.000801642942042839,0.0005456241165674247,-0.001041206090072534,0.0007060704074259316,-0.0016045873221085787,-5.5455093862525205e-06,9.326806636918107e-06,-0.0005191057877264473,0.0003146913546755802,0.0011082482820769968,-0.0010953867210609428,5.813610070300382e-05,0.0003351261672451768,-0.0014589432857483851,0.00016530808906939777,-4.659799700514052e-05,-0.0003528774063465964,0.00024555975386232685,-0.0003109239512284187,-0.0004007615754327309,-0.0002379274986856994,-0.00039058224239671977,-0.0003944455823854651,0.000446006817692759,-9.800856911804162e-05,0.0003289545736019701,-3.184773561014043e-06,0.0004067405897822939,0.0004599845951545583,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Pstr_42_2019,106232,-0.08466258868795838,-0.008030584166413312,-0.0006055838407698206,0.0023658889873613303,-0.006179466012361038,0.005355624912600801,0.00308306545196977,0.001851830939397256,-0.004684073268353642,0.009688720332515614,-0.001011410878561841,-0.00045561339544746324,0.0004896906858438532,-0.0006521869392149395,0.00048135493821929926,-0.0007572370690885029,0.0006621928722211773,-0.000775500160624287,0.0006728081824305352,-0.0006210294392876609,0.00017044412829243165,-0.0007625481120463232,-0.00032007510692396953,0.00046707251270984915,0.0009547237638423247,-0.0009807096339663004,-0.00041094454003548465,2.2229563434319186e-05,-0.0008005359880513884,4.63778368774137e-05,-5.329553974895644e-05,-0.00018775212815462874,0.0006617320279521074,-9.796096051228398e-05,0.00018360916280343295,-4.9351410772327986e-05,0.00023222972043767547,-2.8163481481341492e-05,0.00023816746900534092,0.00021258110765841738,-0.0004150557668274955,-4.96438422812668e-05,-4.413325266065877e-05,-0.0003105713284805607,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Pstr_68_2019,106270,-0.08433117542637122,-0.008399944466568712,-0.0011794074083111932,0.0022369395271463807,-0.007086842212980497,0.00501450605161594,0.0026544815393348222,0.0023531089082266033,-0.0049360970713746635,0.00870183401690661,-0.00032613087396324563,-0.0005184230140729514,0.0015089871424830378,-5.589167287496318e-06,-0.000516115792338792,-0.00018659273510692603,0.00043884774888994633,0.0005467857994604426,-0.0014390345511960856,0.001514190884372113,-0.0006420159363333523,0.0003052858955327487,0.0005735617827344137,-7.562214196958502e-05,-0.0017206365211427771,6.091428707155567e-05,0.0006147740647284628,-0.0002089794853832678,0.0006517541083690517,-0.0002949199982861048,0.00021848775682584975,-6.806506994351548e-05,-0.000164934852545934,0.0005442814184640985,-6.290502743617877e-05,7.596304196863537e-05,9.360325464792208e-05,-1.4082471476202712e-05,-0.00014235707419658135,-0.00015132624295146593,0.00017430849067935007,-1.905132859839703e-05,-3.4795811155448543e-06,0.0002381211450639915,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Pstr_66_2019,106271,-0.07794947671043284,-0.006147603675984836,-0.0034385721370795343,0.008538974490370402,-0.007216449816072279,0.006715933417451612,0.0022937420523776193,0.0004951376893570277,0.00440120903249532,-0.005508639010716649,0.0022889613690937473,-0.001541140096931334,-0.0004355816581683985,-0.00041649471701941997,-0.0014934014141321991,0.002537504497119032,-0.0033670510771709235,0.0026594680487017175,-0.003680577512749102,0.0033470400900696656,0.004791911885617428,-0.0005257231734553859,0.0007614215276059205,0.0024269131955519867,-0.0016877273133269913,0.0004363784515137053,-0.0009328799049826413,0.00015997833633248548,-0.00012501186882177626,0.00014214638682943104,-0.0002937662224324364,0.0008753318335916817,-0.0001300975252808664,-0.000130112657606516,-0.00014687904157608122,-7.896910339787149e-05,-0.0001182257326123261,5.292454089573264e-05,0.00012322307812062994,7.460082643334928e-05,-8.930617215392386e-05,-5.6016378108449526e-05,8.370646005822215e-05,-1.6644208684061746e-05,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
