sample_uid	sample_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
106243	CH_Oann_80_2019	11459	8084	95	8084	95	0	0	0	0	7838	15	0	0	505	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	annularis	18.30011200	64.71675200	2019.07.27	8.4
106212	CH_Oann_80_2018	32905	22747	332	22747	332	0	0	0	0	22254	32	0	196	498	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	annularis	18.30011200	64.71675200	2018.08.15	8.4
106172	WP_Oann_67_2017	17708	11290	178	11290	178	0	0	0	0	11026	30	280	0	990	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	annularis	18.30025300	64.71693500	2017.08.03	7.7
106267	WP_Ofav_18_2019	35973	25270	340	25270	340	0	0	0	0	24912	17	0	0	4464	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	faveolata	18.30025300	64.71693500	2019.07.29	8.8
106228	ET_Dlab_36_2019	28907	19603	375	19603	375	0	0	0	0	19032	21	0	2011	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Mussidae	Diploria	labrynthiformis	18.30018900	64.71677400	2019.07.24	7.8
106138	ET_Pfur_30_2017	19021	13021	205	13021	205	0	0	0	0	12976	18	817	0	31	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	furcata	18.30018900	64.71677400	2017.07.31	7.8
106122	CH_Pfur_15_2017	29470	20990	342	20990	342	0	0	0	0	20705	20	1797	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	furcata	18.30011200	64.71675200	2017.07.30	10.6
106238	ET_Pfur_30_2019	55497	41564	599	41564	599	0	0	0	0	40660	35	1546	0	5871	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	furcata	18.30018900	64.71677400	2019.07.24	7.8
106181	ET_Pfur_74_2017	25507	18805	348	18799	347	6	1	0	0	18616	19	926	0	209	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	furcata	18.30018900	64.71677400	2017.08.03	8.6
106280	WP_Mcav_25_2019	15622	11230	166	11219	165	11	1	0	0	11044	13	0	0	318	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	18.30025300	64.71693500	2019.07.29	9.2
106174	WP_Mcav_69_2017	17903	12087	203	12087	203	0	0	0	0	11901	14	0	0	406	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	18.30025300	64.71693500	2017.08.03	9.5
106129	WP_Mcav_25_2017	33941	24109	365	24089	363	20	2	0	0	23671	17	0	0	590	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	18.30025300	64.71693500	2017.07.30	9.2
106260	WP_Mcav_69_2019	52805	39733	751	39733	751	0	0	0	0	38985	17	0	4	1686	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	18.30025300	64.71693500	2019.07.19	9.5
106192	ET_Dlab_37_2018	34511	23101	407	23101	407	0	0	0	0	22768	27	0	576	123	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Mussidae	Diploria	labrynthiformis	18.30018900	64.71677400	2018.08.13	7.8
106141	ET_Dlab_37_2017	52570	35781	645	35781	645	0	0	0	0	34858	31	0	1565	64	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Mussidae	Diploria	labrynthiformis	18.30018900	64.71677400	2017.07.31	7.8
106263	WP_Ssid_45_2019	32431	22932	389	22932	389	0	0	0	0	22104	11	0	0	5	109	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30025300	64.71693500	2019.07.29	9.3
106185	WP_Ssid_105_2017	27031	18005	316	18001	315	4	1	0	0	17716	15	0	18	18	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30025300	64.71693500	2017.08.04	8.1
106137	WP_Cnat_31_2017	37206	24722	454	24722	454	0	0	0	0	24295	27	0	13	4	254	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Mussidae	Colpophyllia	natans	18.30025300	64.71693500	2017.07.30	7.1
106248	WP_Cnat_31_2019	17885	11143	209	11143	209	0	0	0	0	10988	18	0	0	0	161	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Mussidae	Colpophyllia	natans	18.30025300	64.71693500	2019.07.29	7.1
106160	ET_Pfur_53_2017	36950	27100	437	27100	437	0	0	0	0	26553	13	0	0	4157	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	furcata	18.30018900	64.71677400	2017.08.02	9.3
106150	ET_Pfur_43_2017	33082	22497	345	22497	345	0	0	0	0	21856	21	514	0	2841	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	furcata	18.30018900	64.71677400	2019.07.24	9.0
106163	ET_Dlab_57_2017	43300	32246	493	32161	489	85	4	0	0	30731	28	0	0	4333	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Mussidae	Diploria	labrynthiformis	18.30018900	64.71677400	2017.08.02	8.0
106231	ET_Dlab_57_2019	25241	17330	292	17293	290	37	2	0	0	16834	37	0	26	2417	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Mussidae	Diploria	labrynthiformis	18.30018900	64.71677400	2018.08.13	8.0
106245	CH_Ssid_07_2019	28253	21857	383	21857	383	0	0	0	0	21266	12	0	0	1345	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30011200	64.71675200	2019.07.27	7.4
106114	CH_Ssid_07_2017	31054	23517	418	23517	418	0	0	0	0	23037	23	0	0	1382	23	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30011200	64.71675200	2017.07.30	7.4
106120	WP_Oann_24_2017	19679	13248	229	13248	229	0	0	0	0	13139	24	0	5	318	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	annularis	18.30025300	64.71693500	2017.07.30	8.6
106275	WP_Ssid_72_2019	28151	20636	412	20636	412	0	0	0	0	20391	5	0	0	543	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30025300	64.71693500	2019.07.29	9.4
106167	WP_Ssid_92_2017	18373	11182	226	11182	226	0	0	0	0	10928	10	0	92	291	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30025300	64.71693500	2017.08.03	9.4
106209	CH_Mcav_49_2018	2586	1420	49	1420	49	0	0	0	0	1409	30	0	4	94	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	18.30011200	64.71675200	2018.08.15	8.8
106208	CH_Ssid_07_2018	32559	22985	434	22985	434	0	0	0	0	21905	27	0	0	543	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30011200	64.71675200	2018.08.15	7.4
106187	WP_Ssid_107_2017	15679	10958	184	10958	184	0	0	0	0	10697	24	0	0	2367	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30025300	64.71693500	2017.08.04	9.3
106193	ET_Cnat_61_2018	21479	14505	246	14487	244	0	0	18	2	14032	36	0	792	0	119	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Mussidae	Colpophyllia	natans	18.30018900	64.71677400	2018.08.13	6.9
106177	WP_Ssid_73_2017	20722	15154	325	15136	323	18	2	0	0	14725	24	0	97	453	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30025300	64.71693500	2017.08.03	8.1
106180	WP_Ssid_96_2017	28767	20453	399	20453	399	0	0	0	0	19910	29	0	93	471	20	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30025300	64.71693500	2017.08.03	8.1
106206	ET_Mcav_55_2018	1014	230	21	230	21	0	0	0	0	221	16	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	18.30018900	64.71677400	2018.08.13	8.6
106182	ET_Pfur_75_2017	478	90	6	90	6	0	0	0	0	84	4	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	furcata	18.30018900	64.71677400	2017.08.03	9.6
106176	WP_Pfur_71_2017	539	115	11	115	11	0	0	0	0	106	5	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	furcata	18.30025300	64.71693500	2017.08.03	8.6
106155	ET_Cnat_61_2017	424	152	13	152	13	0	0	0	0	149	11	0	5	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Mussidae	Colpophyllia	natans	18.30018900	64.71677400	2017.08.02	6.9
106143	CH_Cnat_48_2017	820	179	11	179	11	0	0	0	0	170	8	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Mussidae	Colpophyllia	natans	18.30011200	64.71675200	2017.08.02	7.7
106118	WP_Pfur_22_2017	900	279	26	279	26	0	0	0	0	261	17	0	22	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	furcata	18.30025300	64.71693500	2017.07.30	9.8
106111	CH_Mcav_58_2017	1032	254	24	254	24	0	0	0	0	245	17	0	13	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	cavernosa	18.30011200	64.71675200	2017.07.29	8.2
