sample_uid	sample_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
106274	WP_Ssid_57_2019	1.3204120434745594	1.0117767246516642	0.015323930872045177	1.0117767246516642	0.015323930872045177	0.0	0.0	0.0	0.0	1.0	0.00017026589857827975	0	0	0.016345526263514855	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30025300	64.71693500	2019.07.29	9.4
106278	WP_Ssid_26_2019	1.7806916898869039	1.0178659236190788	0.01942304540239305	1.0178659236190788	0.01942304540239305	0.0	0.0	0.0	0.0	1.0	0.000491722668415014	0	0	0.015653171611211276	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30025300	64.71693500	2017.07.30	9.3
106264	WP_Ssid_46_2019	1.2928957501678031	1.0114106051506695	0.016003108771681915	1.0114106051506695	0.016003108771681915	0.0	0.0	0.0	0.0	1.0	0.0002472886565160561	0	0	0.024552230896951285	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30025300	64.71693500	2019.07.29	9.3
106148	ET_Ssid_41_2017	1.493377001455604	1.014774381368268	0.01957787481804949	1.014774381368268	0.01957787481804949	0.0	0.0	0.0	0.0	1.0	0.0006550218340611354	0	0	0.016157205240174673	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30018900	64.71677400	2017.07.31	9.5
106183	WP_Ssid_76_2017	1.372249958852252	1.0078455039227519	0.01826960004389093	1.0078455039227519	0.01826960004389093	0.0	0.0	0.0	0.0	1.0	0.00043890931036374606	0	0	0.02776101388050694	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30025300	64.71693500	2017.08.17	8.1
106233	ET_Ssid_41_2019	1.3685441990526737	1.0082177709296354	0.01894652742110369	1.0082177709296354	0.01894652742110369	0.0	0.0	0.0	0.0	1.0	0.0006277463904582549	0	0.0006277463904582549	0.018661188152713577	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30018900	64.71677400	2019.07.24	9.5
106191	ET_Ssid_41_2018	1.64610321406064	1.0130242980183461	0.020376724319025277	1.0130242980183461	0.020376724319025277	0.0	0.0	0.0	0.0	1.0	0.0006302079686296478	0	0	0.020446747426650796	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30018900	64.71677400	2018.08.13	9.5
106257	WP_Ssid_38_2019	1.4212454212454213	1.0122972265829409	0.019165358451072735	1.0122972265829409	0.019165358451072735	0.0	0.0	0.0	0.0	1.0	0.0004578754578754579	0	0	0.04218995290423862	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30025300	64.71693500	2019.07.29	9.3
106256	WP_Ssid_73_2019	1.3612675578475946	1.0052928004342812	0.01913550926240076	1.0052928004342812	0.01913550926240076	0.0	0.0	0.0	0.0	1.0	0.0006785641582411617	0	0	0.04485309085974079	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30025300	64.71693500	2019.07.29	8.1
106265	WP_Ssid_47_2019	1.3092119390165342	1.0167919261327034	0.016834872235344644	1.0167919261327034	0.016834872235344644	0.0	0.0	0.0	0.0	1.0	0.000558299334335409	0	0.0005153532316942238	0.036504187245007515	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Siderastreidae 	Siderastrea	siderea	18.30025300	64.71693500	2019.07.29	9.3
