sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121
CH_Oann_80_2018,106212,-0.04144896640549519,0.016421672022186848,0.0010531850000439563,-0.00043035951715773596,0.002230442472455967,-0.00041323138628806356,-0.0004107389852817096,5.7303992194339747e-05,0.0013910284125783772,-0.000991593480374437,-0.0027568053486798126,0.002395538151191728,-0.00020206540741965303,-0.000910400040239329,-0.001084682187318137,5.579167427145291e-05,-0.00042845947266829834,-7.391055726882554e-05,0.001163297970771799,-0.0005816443914256773,0.0018295390660527469,0.0007720699367670833,0.0013494748201903627,1.1372460814940231e-05,8.670338329856227e-05,0.0008684291260875649,-0.00020235272489911414,-0.0008253837650452191,-3.60207473279917e-05,0.0002767566270112954,-0.0007362653479124402,0.00013820787170353962,-0.00013941159374534595,0.0004144191551672704,-6.812135279222867e-05,-8.728451369699296e-05,0.00044010962781732417,-7.225827028079176e-05,-0.00021245384181733874,-9.967283216241254e-05,-0.000620937649228728,0.00028381285619938893,-0.0002970022164269481,-0.00023634404894741048,-0.00010917848895174874,2.4814261433431225e-05,0.0001427911772160691,0.00012059842132734138,-0.0001866628074648944,0.00023802600518450686,7.118577136639605e-05,4.095695401571738e-05,-6.987010888867887e-05,-5.151994628765044e-05,-6.492212288794132e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Oann_80_2017,106116,-0.04082462166315497,0.01615018321608877,0.0009379781245417042,-0.0005704638857329465,0.0025303701710626047,-0.00017596028326568946,-0.0005738828821235173,-7.462120341193664e-05,0.0017502101159739786,-0.001494117944646178,-0.004170452853479015,0.0032366128472073857,-0.0006147266355206492,-0.000279312556960277,-0.0015003633791175921,0.0002719206432536408,-0.0005855504375963669,0.0008529327002236181,-0.00022992517865358,-0.0007235414234328754,1.4135385075452676e-05,-0.0007214104556638012,-0.0005944173078060959,0.00038552834078539524,0.0009039855890430142,-0.0011457973971943068,-0.00011771355742619029,-0.00017468285429631203,0.0005026811266631999,-0.0003286214526396171,-0.001015287524294327,-7.780357619849984e-05,-0.0002890042326287951,8.242004708600697e-05,0.0008110143503306896,-8.654599303636461e-05,0.0002630170018488072,-0.00022217782628614183,0.00013299905930460183,0.00033824594957923635,0.00022856841367761689,-0.00024547911473984387,0.00027502856237555376,0.00012417213826072416,-7.736405821612318e-05,-3.7522447688594134e-05,4.9027081827860226e-05,0.00025120690745176317,0.00013947790366159346,-2.669534655437473e-05,-5.784593877162347e-06,-0.00010692470408123722,0.00010545702526240276,0.00012310857411389258,-5.535953466854198e-05,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Pfur_14_2017,106121,-0.006517916019535514,0.002831147931680808,-0.0003846119975464806,-0.001987588266427239,0.006439169476208151,-0.00037875551707807707,-0.001293003596728755,0.0006394706015250944,0.002693222637661424,-0.0013519165280311933,0.0018349682302483113,0.0015178652885530373,0.0036298987010241913,-0.0010792940981341136,-0.0011387785084588954,0.001329918510047793,0.0006322822795727796,-0.00047586613050793603,5.5381995480533133e-05,-0.0009621877902465919,-0.0013035954579110676,-0.0003923887027752334,0.0016764797553374226,0.0005491341212362023,0.0013500154902229924,0.0003059334264745447,-0.0005049770319120793,0.00018105850614424625,0.0011907222932093385,0.0001250752572259489,0.00026139864007780666,0.0003767837864582708,-0.00011285252786795343,-1.3980805660752423e-05,-1.9258513419223135e-06,-0.00021743583290641515,-6.287148521396834e-05,-2.9647093188586194e-05,-0.00012835004303536352,-0.0003063841893420351,0.00014250366481853913,-5.2284808750485225e-05,0.0001470776661253386,8.740354785420607e-05,0.0001652930809705232,-0.00014523089464867742,4.278588266558662e-05,4.344331336208799e-05,-1.6772241646055635e-05,-2.068615727564634e-05,-4.741529703470276e-05,4.448540267716475e-05,-5.313150431292634e-05,-3.03259601518181e-05,-4.0239132411386115e-05,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Mcav_06_2017,106113,0.009143838530392119,-0.007560281576620777,-0.00026658015036579093,0.0007832262515625992,-0.0028444609800854902,-0.004659404613812781,-0.00030156868451137515,0.0007065118573579191,-0.0002498385931569845,0.0012804732253841574,-0.00037711803104684377,0.0003228512655548403,0.0002204228747986449,0.0004034240700449592,-6.151246939705797e-05,0.0002444745385447332,-0.0001678549817989595,-0.0004137472048518104,8.831878208413263e-05,-0.00041699565440173774,-4.5697980464219314e-06,0.00043726133074453434,-0.00010410822623038566,-0.00020187871317175582,-3.4436254619999354e-05,5.244787687355628e-05,5.018257376506343e-05,9.878668165183286e-05,-5.565923260847519e-05,-0.00011865254866488012,-4.3949349920247816e-05,3.0573319873656416e-07,3.0051204253112654e-05,-4.584177744524776e-05,1.3014652448103138e-05,6.105367757352904e-05,-3.248133658123463e-05,-5.5444263203796004e-05,-5.268004490751121e-05,-5.321599042136558e-05,1.6393895765449565e-05,3.755257271205313e-05,-7.121395552017084e-05,-3.1248040776764184e-05,2.396423345510727e-05,-7.372098053521924e-05,8.833428900159328e-05,8.015203743329281e-05,-4.2820661489130886e-05,2.491978890788539e-06,-4.305650112958863e-05,-9.926775415319986e-05,8.094867214260133e-05,-7.99164621742815e-06,-5.42279946067351e-05,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Dlab_13_2017,106117,0.008800367363189404,-0.004851893118206096,-0.0007693967841659615,-0.00047246864430329103,0.0012369626840306766,-0.004497823014232553,-0.0004485256822860698,0.0008317574452538158,0.0017864316732299048,-0.0005174697663917062,0.0006450182650515533,0.00047229201294247643,0.0019971071713148067,-0.0020591667665117537,-0.0010113499099108883,0.0006487466412321698,-0.0006827352834243738,0.0016150478106386071,0.00025951310321373444,0.0009759288496774476,0.0012509444623545864,0.0009644301840360926,-0.0034742934183756334,-0.0006150250620120445,0.0007513477410412952,0.00010273107184823347,0.00023944052028611535,0.00015471121123541173,0.00022833581434789947,0.000891708189814077,9.936237609350458e-05,0.0013359507987979315,-0.0001640598693454386,-5.922243088629872e-05,0.00013272899035747824,0.0006008461462488311,-0.00018484809992488864,-0.0003656908646168129,-0.0005629613613068146,-0.0002330873842226653,0.0002964949979088397,0.0003123048968092399,-0.0002234255520026184,-0.0001139984036871946,0.0001353488889114321,7.388714712354026e-05,5.984587251589736e-05,4.6996954022191386e-06,-5.2504757056254434e-05,5.13949580911532e-05,-2.196144287195185e-05,-9.714965720036311e-05,1.0403642719195516e-05,-4.9485436335495646e-05,2.1931605852575327e-07,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Mcav_19_2017,106126,0.009107065553842527,-0.007667313782166022,-0.0002742704112809577,0.0008303917442644968,-0.003071263760750043,-0.004764713813781687,-0.0003587469538722203,0.0006440033644708877,-0.0001815759995365383,0.001253887607892619,-0.00040707482227292125,0.00024009810244133808,2.9105230024104592e-05,0.0004433024370137192,-6.440668461582087e-05,0.00020817714581842844,-0.00021580124526003546,-0.00029550528964776134,6.609095065755044e-05,-0.0004645192295028533,-0.00012295717859447974,0.00017635669197472247,0.0002474522314480181,9.647536600052393e-06,-0.00040590728068806573,6.331597403813438e-05,0.00038683621432256127,6.599494322757914e-05,-0.0003056257182909776,-0.00029846468885313623,-2.1418924169453635e-05,-0.0003606766416644366,0.00024078234121269063,0.00032579892165562294,-1.1352950651003415e-05,5.498559884255126e-05,0.00013264751828498403,0.00012745334637063806,0.00023605755663014095,9.987625941876317e-05,-0.00022539311637871594,-7.906299479906818e-05,2.434194029666641e-05,0.0003318533157240889,-2.5142084245896498e-06,0.0001580894461987374,-3.253492030958952e-05,-0.00012455889764754298,-0.000186236414001812,1.6226727721481698e-05,-0.00035408638129766026,8.146034831724521e-05,4.101222117755638e-05,-3.761276571441094e-05,0.00015513380303375647,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Ssid_21_2017,106128,0.009188475265930212,-0.00542350730500296,-0.00010620623052844673,2.425399433345932e-05,0.00234210281662742,0.0031816358120857037,0.0011180283896211492,0.0004997165844131361,-0.0008234486004088583,0.0015453566744946363,-0.0009257916130599422,-0.0013471156278898984,-0.0005011412685942645,-0.0008959993800949631,8.831852070451427e-05,9.125157663278079e-05,0.0004355074438007717,-0.00038763073770016867,0.00020193301951191732,-0.0007480584530888761,-9.488216604492781e-05,-0.0007798740422894098,6.140694837696184e-05,-0.0003529502007892086,0.00014009714338162151,0.00032943288203591403,-0.0004103353800699713,0.0003525172815413894,-0.000586726676059131,8.447726457427359e-05,-0.0002614425291641286,0.0002738498434955406,-0.00019261157302757285,-7.046001371234708e-05,3.394324415234744e-05,7.670632620044659e-05,0.00029375816852574184,5.0384422356803324e-05,7.840093074967167e-05,2.6529734399683593e-05,0.0002672593112319208,0.0001669708980303227,-0.00012068589244473507,1.4437808857559682e-05,-2.3597698012434024e-05,4.7411079435371133e-05,0.0001264130331616911,-0.00044179246084169986,-7.118241568227245e-05,0.00015085612014134286,1.1833656699288915e-06,-0.0002534225726224741,-0.00017439881284662403,0.00019432635667451624,2.649330152035968e-06,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Ssid_26_2017,106133,0.009361166126206391,-0.00457415058722091,-3.917406740545569e-05,-0.00038781708075040386,0.003614605328653132,0.0027050813784454033,0.000997570647120548,0.0009584091163506511,-0.0010019938532862833,0.0013049675656786452,0.0002788451213036781,0.001241907414054605,0.00043307976547806755,0.00040834692509577247,0.00040280856127647283,0.0005270170843874949,-0.0004554125930525291,0.0002987975083885882,-0.0005042020860994825,0.0002713489799146779,-7.87532304491716e-05,-0.00032579583397756066,0.0001365047520419699,-0.00022199281678597649,-0.00022609578291110877,0.0006891007265617212,-0.00026130707273857835,-0.0001190960682305741,-0.00037260743786819066,0.00034098179043459903,-0.0002573238508311313,-0.00026261518488378076,-0.00023500111310458617,-0.0002327689387290292,6.709018789839581e-05,0.00021317265592395005,-0.0001563435827561094,9.577589930275226e-07,8.081378049647872e-06,3.491352672684379e-05,-0.0001596610281263757,-0.00011578413748296932,-1.5380578781193716e-05,7.427278470065859e-05,8.76101015465955e-05,5.123953080029444e-05,-1.2947962940237613e-05,0.0001950005891547688,-1.7324621915239626e-05,-7.971610202195713e-05,-4.7666061804291943e-05,2.3863635291407952e-05,4.3376862281828086e-05,-8.282779296008545e-05,-2.8663450539056922e-05,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Cnat_29_2017,106136,0.00887320526384905,-0.007772584690019407,-0.00019874566777876968,0.0006166709464099078,-0.0009008692001106252,0.00024260842319784426,0.0019989883452841964,-0.0022123232640416336,-0.0015686858140974045,-0.004728353161370133,0.00032730322415680437,0.000687575469623889,-7.258394322186549e-05,0.0009758071218069522,0.0006969536980087072,-0.0015196957487859748,-0.00017704343189366264,0.0006241414565107881,-8.505536712636858e-05,-0.0017963761771308715,-0.0004102151300896275,0.0010440161538428257,-0.00027485687092425337,0.0006079689847529769,-0.0007237033915553192,0.0008197695357286651,-8.491514971705999e-06,-0.0004849150917337302,-0.00027532258303974674,0.00011925249469635062,-0.0001823188077465752,0.0005551010324104044,-0.0001907660937112637,1.3490220516805084e-05,7.900506945493707e-05,-0.0001072479481002946,-0.0003964383092695116,-0.0001554844632484882,0.00015557725186908825,-0.00042220436404211034,0.00020110769408266096,0.00014436708165735653,0.00026923953297352995,-0.00016134609122596914,0.00016711915257692033,-0.00027564116906423925,0.00034331641813495307,-7.846957957564583e-05,-0.0002099599663634243,-4.4426771035168497e-05,-0.00016724908777766893,-0.00014240172716924036,-0.0002749906267143683,-1.399337566530821e-05,-3.516069305295244e-05,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Mcav_49_2017,106144,0.009064613923880587,-0.007880177902627026,-0.00028734352934558594,0.0009312772697311984,-0.0035414824892527528,-0.004999891843844294,-0.00045598345272556567,0.000719040496437322,-0.00022576398843095332,0.0013145265849818938,-0.0004764745477908147,0.00016122422230023612,-9.9835365401608e-05,0.0004449675505061594,-1.6269269368767393e-05,5.8446371829637646e-05,-5.725589037902304e-05,-0.00019606299404548595,-4.347008591497465e-05,-0.0001573164211009994,-2.0058907701033826e-05,0.00021766762098216044,-0.0001681246218493317,0.00011815050192937413,6.480277883718228e-05,0.00027618870346477354,0.00026456268740607497,-0.00013369691322512181,2.042504194220638e-06,0.00022653495208662847,1.4370889006630027e-05,-0.00010547606764292862,-6.161103415227532e-05,2.7840093751178805e-05,4.1118342417916526e-05,0.000336321538222531,8.830427743882204e-05,3.894112534212986e-05,-9.109920732709317e-05,-6.431927764718022e-05,0.00011389213059972316,0.00010059715046053819,-1.0768575569259953e-05,0.00010922664919775889,-1.601859613024696e-05,5.952138825510881e-05,-7.778141267718343e-05,-8.319362679782931e-05,3.5771783873193176e-05,0.00014249154585094774,0.0002249262613464874,0.0003142394107403906,-0.00010778112058224715,0.00016388269890799874,-1.6764611271924777e-06,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Mcav_39_2017,106146,0.009298977358454282,-0.006841797238699349,-0.00021537912279904705,0.00044803019811975403,-0.001208913539950143,-0.0036733602204405604,8.983174212325986e-05,0.0006263111888841616,-0.00032181231516694315,0.0010540113004615624,-0.000258257497654094,0.0007575894906083006,0.0008640719548052619,0.0004656921002553265,-0.0002916206061300032,0.0006806953782301018,-0.0005181428804977729,-0.0005026906777577693,-1.087871632433673e-05,-0.001248585265612555,-0.00026944464016922165,0.0007838837431491158,-0.00021942801302478497,-0.0005083108950135996,-0.000495463364734457,-0.00034272801847752516,0.00046562665884269586,0.00037936200010047237,-0.00028964841423820346,-0.0002882324768596715,-9.477344278808726e-05,-0.00014780248222808287,0.00013001594999163438,-0.0001158330226986705,-2.3198839576269378e-05,0.00011416122329892302,1.8463339397292672e-05,-0.00013587788580879612,0.00020767010865114027,0.0001525656852324524,-6.049924420744622e-05,-0.0001735835314636443,2.2635282477177424e-05,-0.0002490096213626041,-5.829404154927197e-05,5.934857769443885e-05,-7.212604789200192e-05,4.6189339663400326e-05,0.0001420034142063075,-0.00010405497025745849,3.773270657194227e-05,-0.0001442859547225904,7.182165429486006e-05,1.476976570400849e-05,2.729941431495518e-05,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Ssid_41_2017,106148,0.00892959935730461,-0.004992932469095293,-5.9881386020368494e-05,-0.00032805494177216415,0.0032502298081481017,0.0024267120993801718,0.0008731844064776338,0.0009455459831545278,-0.0008320263894591614,0.0007811019015389983,0.0006959609882813773,0.0007870637423998205,0.0003749349720257584,-0.0005267323770215763,0.0003167247989592932,0.00089748567493805,0.00038747030453611014,0.0024206368910877005,0.0008485504530378005,0.0008881758732084322,0.00045863513743259036,-0.00039988901175869624,0.00028881125404866495,-0.0007181712532167801,-2.3015094318376835e-05,-0.00024153535240211037,0.00025750202581781143,0.0008271256272051112,-0.0005844350471356115,-0.0003415597459171002,-0.00034410958432921446,0.00044523162377667835,0.00029705652050894305,-0.00018399486853531446,-9.949584726728821e-05,-0.0004714272694696505,0.00017500090961887596,0.0003053675807686697,-0.00034489207047573263,4.4794572352860654e-05,8.864823952960119e-05,-7.654651049431427e-05,4.468022710007731e-05,-0.00021193537859050428,-5.550276939434062e-05,-0.00013447742205005813,-4.08415754682724e-05,4.4827715347280675e-05,4.5630414168800555e-05,4.444274935234544e-05,7.0375356427112945e-06,-5.070554163961813e-05,-0.0001382019775960384,0.00012150937564351043,0.00012325084224226634,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Ssid_44_2017,106151,0.009128325946931788,-0.005663053151254158,-0.00010592422849104807,0.00011251200927716204,0.001825480388646724,0.003635761514255799,0.0005252020424249639,0.0010845569550409213,-0.0008665051651599322,0.0013833404870307957,-0.0007129062971844668,-0.0014582257488429582,-0.0007328009877984182,-0.00044102351810119733,-0.00018614310674638937,-0.0005842040658315401,0.0005888710726824264,-0.00022939133255806104,0.0005985353174251704,-0.0007292775429860238,4.033653293084236e-06,5.2411498869920536e-05,-3.9214613529082296e-05,-4.671461944423146e-05,0.0002986677932664939,-0.00026816361950094395,9.560417475625813e-05,-0.00017776982881849654,0.0002862331045415137,0.0003342425711456113,0.00015827506854703462,-8.957623246181181e-05,-0.000354810999201414,-0.00044734226014349224,-0.0002258770171596304,-7.071630541823116e-05,0.0004668272264811678,7.938292544061075e-05,5.3237852842641416e-05,0.00017297851349759846,0.00017256333123078912,-0.00018414997085070833,-9.8694899882002e-05,0.00011563799256604759,-2.358066139208326e-05,0.00014377721643689216,0.00017416607273242594,-0.00023522126384078443,-4.847129322007493e-05,-0.0001556377250026063,-8.068690375171041e-05,0.00010523282022881946,9.405368137587746e-05,-0.0001691156619203607,1.4161772300304592e-05,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Pstr_45_2017,106152,0.008796137280375125,-0.008486405674529294,-0.00023688684670269142,0.0008482721375727552,-0.0021261089930463156,0.000617819649621238,0.0015479763004180682,-0.0024048551772307405,-0.0014018639809215707,-0.0058857035554841335,0.0008899610137376233,4.01431701163463e-05,-0.0012087475128919963,0.0017040507209514452,0.0004087904729515547,0.0002414198148446197,0.0003167251008393891,-0.00018686864562125497,0.0014699180187746415,-2.247219482531533e-05,0.00043634599481044933,0.00028256814857382986,0.0005795768247043055,-0.0003244349785663661,0.0005849798987347273,-8.04580516416548e-05,-0.000359514640143842,-8.597513013515058e-05,0.0006258717504507073,0.00014753903008561496,8.274767802298868e-05,-3.364514137680199e-05,-0.00029277277326968354,-0.0007127272557545268,4.03310468042353e-06,0.0005351107767328207,8.723783008225804e-06,0.00014208896166697797,-0.0002566812614192353,0.00014642935407179145,0.00037000418236808445,8.509851760227695e-05,8.103657683339996e-05,6.536602051098318e-05,-0.0003327943779214275,0.000348877609733995,8.56877347310085e-05,-0.0002925763258166509,-3.0142921940886078e-05,-5.46089273130797e-05,-1.879658871297374e-05,-6.677256338425784e-05,0.00022512449315048932,-0.00026744347865112207,-6.335490970576588e-05,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Cnat_52_2017,106159,0.009120917531714541,-0.006276054095870842,-9.168366276044517e-05,-4.493826483546535e-05,0.0019133083508931503,0.0007578673912485833,0.002238013519414643,-0.0014778988865163044,-0.001396763318569643,-0.002501171134795617,8.001086790868501e-05,0.001417712715269118,0.0013228442315643993,0.0005402863036526592,0.0002445379009811999,-9.89366802046525e-05,-0.00042595577394449665,0.00019766864282516402,0.0003463419290119127,-0.0006717930977991767,1.0042019375244625e-05,-0.00023754935687013594,-0.00048576145076379535,0.00028824052656944803,-0.00046331661965768695,0.0005326392603673709,-0.0003716843575393624,-0.00027901793599993994,0.0001926847876102729,-0.00024409385821576185,0.00016448199008898436,2.7794051742011617e-05,-7.258288384851321e-05,3.3016634506892676e-05,-8.13066830443306e-05,-0.0002458686892662161,-8.203216127901406e-05,-1.9470426406771286e-05,7.234881151708043e-05,6.658116620630163e-05,-8.474476166937728e-06,8.690116638585091e-05,-8.218976750426206e-05,-5.6164568794916724e-05,5.0788569986150064e-05,-6.636818306726131e-05,-9.008595372947975e-05,6.79661788149416e-05,-1.869535286420204e-06,1.852329531967715e-05,-2.4023103870540533e-05,8.57693881604487e-05,-1.10056665130159e-05,-7.470018596454896e-05,-8.74758989400161e-05,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
