sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121
CH_Oann_56_2017,106158,-0.5790423381584782,-0.07070122177563648,0.04574956110806911,-0.024899530208330366,-0.005417711355328953,0.001974929286497427,-0.11554921119555545,-0.004633734006445214,-0.0453366825992096,0.01666230205219898,-0.003929541419243071,0.00880757794667589,0.055972761180032214,-0.006091320885178877,-0.002393089021968822,0.029440443830993927,-0.02531025228360246,0.04100582842758487,-0.01756045486016424,-0.03450184778340935,0.05663306457910742,-0.013817511559361931,-0.0006143896118450806,-0.021140637448628315,-0.009247225489873867,-0.005569141907970653,0.00570173407800357,0.002142992964007015,-0.03445108650203488,-0.07098707868395332,-0.017149180439904155,-0.015046990007937676,-0.029110373139178608,-0.023587570484356717,-0.007188274457419357,-0.016841168631055625,-0.0026877301688369615,-0.0074122167067319925,0.015204327560893105,-0.0017003893964263142,0.03288401836703304,-0.015756368362155927,0.0038226861187800345,0.02023795220820229,-0.01929855153338035,0.02410131304536661,0.007621455333520706,-0.01046179987944722,-0.02060235513887282,-0.022535015595362366,0.008725194940819626,-0.010520005983670875,0.012073047345642237,0.00299826689669909,-0.0008364819433633462,-0.0004461830911382914,-0.0011552036112740562,0.004767568430330607,-0.01109641453329734,0.007707193350341447,0.0029794089183771,0.0004836229133169671,0.0009586089573910322,0.007339527759382688,0.0005862237560107612,0.004833010531171332,-0.001554892957099171,-0.0010704236430647024,0.001993886516907743,0.0007884424362811262,0.0005976057553473852,-0.002053614435442564,-0.0007234270417949964,0.0002941450248932336,0.0001974492575640749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Cnat_52_2017,106159,0.08796580919881618,0.3956225443532617,-0.3932128950308266,-0.20747392561017008,-0.011166786764670394,0.01605815382524139,-0.015818741500477213,-0.007195254768042311,0.009717379044140705,-0.02112322234798827,0.016477023706107725,0.02700350391241729,0.013247196509293341,0.0005488794946581995,0.00423188804063368,0.013022054206939668,-0.02906349839874581,-0.026872036411053474,-0.0025359179898766645,0.0007321308011069054,-0.007519517672778224,0.011406178710683784,0.08548713917389174,-0.008405527067374952,-0.01215062508457557,0.001884878994986781,0.014534345977561501,-0.002117950284123391,-0.0011808625454810752,-0.0005095401349915896,-0.002719794911716958,-0.007108382097522496,0.009471552889679219,-0.006413556026438193,-0.009314888216002072,0.0038851851069326266,0.011342424453030273,0.0028608617142741517,-0.0053442620194505104,0.0008931187012088795,-0.002309047663115328,0.0030467678779969778,-0.008102760330812243,-0.012178724489244667,-0.0013925620714606683,0.0005842955712056165,-0.0013636966692389169,-0.006242685543813538,-0.001766676124572216,-0.0038970224055619733,0.001235313206156424,3.928462305639156e-05,-0.002289738233485139,0.0005237726581074965,-0.0007943933767651727,-0.0012114736681670313,-0.0011789307556856088,0.0002977639193181041,0.003218932077268409,-0.0066225515058065745,-9.288955177804996e-06,-0.005744332116811452,-0.006140347301301455,0.005472313434365488,-0.0011814473250365287,0.0016336399456173183,0.001241108864741185,-0.007390720094826372,-0.0034206901537583508,-0.001871211079112484,-0.00042899756538350144,0.0006779720076648155,-0.0019255326802864446,-0.0001435046970362151,-0.00019938367550438647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Pfur_53_2017,106160,-0.07560961097931508,0.036275847624689564,-0.3062516845830537,0.5904532706822083,-0.38356418760930444,0.17068961111947314,0.004242525004393243,0.10715314122690703,0.0257613559395216,-0.006871171533046622,0.024394503404919193,-0.004142037786447938,0.031196231231213404,-0.09827274916648551,0.03746069414729328,0.07439142197601067,0.026284611752272674,0.027749729506993354,-0.03964586055424552,-0.02325653704116956,-0.02018558419174299,0.018832563427386047,-0.007801221155276075,0.0046164441436580715,-0.016882819090704895,0.015445547778873211,0.013020962903495989,0.007783498580664274,0.020846837324340606,0.012431239811276777,0.014399501793592367,-0.0004331795458471343,0.010200186277856025,-0.014621815915677815,-0.01709693118204929,0.01642555525127852,-0.021392836781210817,-0.0263001733589096,-0.010655146050974952,-0.001952899092798568,0.004024531382985654,-0.0001874766656943434,-0.0029614484401152574,0.002113031102064547,-0.009321727217953784,0.005867106570903936,-0.0022801439690442907,-0.002806167811224197,-0.0008770511131991711,-0.00794684514461967,-0.009677943454861216,0.00430190344248994,0.007407911425426915,-0.00029627831887739847,0.003621757614575547,-0.0019197944696122352,-0.0018988454244380395,0.0029438106299411204,-0.004383450850366298,0.0011421625447071175,0.0054856061088796055,-0.00102711480818742,-0.00021092829908980675,-0.0022080578016583224,-0.0008356587718479938,-0.0011460629478520958,0.0009098555639543746,-0.0002564931877260017,-0.0011904996367216464,6.426031737196798e-05,-0.0004539220383196744,0.0015197375148685956,0.0001717176504535178,-0.000184842759570874,-6.794000029775111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Pstr_54_2017,106161,0.09047070469576651,0.3957668616115696,-0.38558881922021115,-0.20522925697490563,-0.011005218130435304,0.01987740294968855,-0.015905773170475684,-0.008863028778789552,0.011215275028055449,-0.018478130981829433,0.01433584568104665,0.0221078176433522,0.008123433015056155,0.003908514450924941,-0.0012779655587569752,0.015065576875780312,-0.005446816417201784,-0.018914288880104838,0.00026428934420684176,0.00339482334795946,0.00891321832683304,0.029354032685769176,0.08670926479245056,0.006145619423867314,-0.02283596622305398,0.012140554675887899,0.009446612327445475,-0.006553246077622397,0.004832278562606766,0.0027925197378088564,-0.0008675086830286073,-0.001769417461174947,-0.01675172543259984,0.005658416522141459,-0.00015300834839457648,-0.0017257246633282618,-0.01092364920164447,0.003079202205956248,-0.005948602117250417,0.0010364902932595132,0.007111567666003223,-0.010464706500689853,0.005385600043863734,0.005112320477343007,0.02643658520027888,-0.017729314475790355,0.02492986847161399,0.010410565454775804,-0.01292544937219879,-0.0029419753727047628,-0.017719241509289264,-0.00857451287597872,0.008293842619567374,-0.0027826531122140644,0.0059383813574929774,-0.0019133383334503729,-0.0014207227902920331,-0.00634383108125372,-0.00517502895442753,-0.0071566088254503306,0.0037447861141694395,0.0032912861833761108,0.003393739611904477,-0.007382633106078245,0.009252515863760509,0.009168989024377985,-0.00569553273332545,0.009908043606274904,-0.0030880696022043356,0.004087786014626852,-0.00043815939042030126,-0.000668327057814952,0.0015156583686316265,0.0026822139491028464,-0.0002853187122076325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Mcav_55_2017,106162,0.24728678512982255,0.33420466649148467,0.25077958439098696,0.04422004697952082,-0.010032030051989698,0.01107100713922183,-0.009771884781197959,-0.020492251758461682,0.0021691417851181028,-0.006232905677397302,-0.015453116196176474,-0.0014866244759618368,-0.013296364749145124,0.00834464767363955,-0.007953691181902674,0.031147648283628995,-0.017589203403658032,-0.026502480734303877,0.0028706620150325056,-0.012650123961042361,0.0013974358527377077,0.010239049049060337,-0.00942497934432092,0.01957557195821532,-0.009609527650276327,0.009832617125855888,-0.007080400164280119,0.0012876925326549275,-0.00834127582731763,0.004567200119413588,-0.0008512599215571828,0.008842156852099934,-0.001347636136010247,0.00018315829075472097,-0.006576862312049526,-0.02355657607662722,-0.015228885622905242,0.014087563775827597,-0.022215403237422868,0.007931525274740853,0.005468905002864786,0.009751903433650415,0.003439737185600953,-0.004936426496250068,-0.00031316170596834667,0.008904410239915674,-0.006638552144980835,-0.00834758947654888,0.007867770782076278,-0.0057284079969831085,0.001919301971097713,-0.0017712692064636103,-0.0007732073772141111,0.010643041197990788,-0.010741565041610753,0.003356655428049727,-0.0016121348202147586,0.002138398476949257,0.014268587740809824,-0.00016947627724279822,0.016852322805240492,-0.004171563353190314,0.0006092817150019867,0.0025113843017960376,0.0011715936890183125,-0.0028118020741360176,-0.0007937060177286527,0.007676509639661771,0.002099947727766061,0.000495854251647495,0.0017312109824927887,-0.0011428745362428905,0.0009561091375630387,0.0006261003635396758,-4.079557979855312e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Dlab_57_2017,106163,-0.011797170310837282,0.1289604415804997,-0.1919440550535548,0.3680197191434502,0.5562906424675569,0.04541118283793053,0.013352568524112485,0.0194146378631996,0.0001573223980061739,0.005946898669716928,0.0053613885227494894,0.005782079748832299,0.010822695651180922,-0.0009695521500598757,-0.0018998292211878458,0.0038046407732127145,-0.018203273266832666,0.005723407245940964,-0.019628844702668694,-0.005185334438552588,-0.025224426452712608,0.004096128529097502,0.007025286273453204,0.0037994197261087656,-0.007038581550263208,0.0038630856320223004,0.003327072780942657,-0.013648933076462965,0.007170203926325371,-0.0024610507614452677,-0.0006552591183638189,-0.01447748904240519,-0.003349103241839249,0.013882437816342671,-0.006021454492713375,0.004133493743085594,-0.007731192111192758,0.02370138903941078,0.02332255325412212,0.024967070769319623,0.004688239471740013,0.0028476703859502905,-0.010050361333775933,-0.01566720089529345,-0.008773783602014291,0.012054829832460125,-0.003777866003261303,-0.008736054911908599,-0.010630399164056652,-0.0025478427877235667,-0.00943914851296117,-0.0026278797526288256,-0.0014936469814590596,-0.011874751124040217,0.00286070506967816,-0.007832974776496594,-0.002742578995330175,0.0012090530404137623,0.007868373523489038,-0.023875670380707228,0.004950103839937267,0.002893203798395601,0.0029861415034829197,-0.0018138524167988486,0.001259979374659521,-0.006084979243384346,0.002888297745686334,0.0014045457771595046,-0.003792808200888244,-0.0006934333647202641,-0.0008277161674097327,-0.0014694209394511535,-0.0006337126423443041,0.0008513148043614893,0.00022580652503290542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Ofra_59_2017,106164,-0.5581308060961725,-0.06746506663448186,0.04130127939727176,-0.027387047379506854,0.001878759812829191,0.003401681881131762,-0.027997924450919563,0.004215121599029134,-0.004737374126834489,-0.01776801522182247,0.004054304623275738,0.012328685732973627,-0.038471222026459924,-0.0006320749836758926,0.0009729817439556476,0.0012542089833381806,-0.013517189157508894,0.002270720747970499,0.058740974552571594,0.06531991134332378,-0.0997350381045074,0.09104284491068317,-0.02283312319240639,-0.02791818266557505,-0.01381454609961465,-0.015298385845261428,0.006795799866705734,-0.002677093773625325,-0.014704374191763013,0.006447540851242401,-0.016539725751984098,0.036335357488860846,-0.06316445039323582,-0.11350679826846523,0.02877428931731186,0.0369651692247369,-0.016905388485971444,0.004643968822153073,-0.009198281419957134,0.0069299880224783705,-0.0038313284362113584,0.01099098679490874,-0.0020076962568665786,-0.009826635411617542,-5.686848460937678e-05,0.0018232466933383073,0.005533433207907004,-0.00988554567305983,0.0005635898782515448,0.011056866333610053,0.0013525772917441852,0.010841362907930462,0.011343017739299356,-0.005694101984434723,-0.00588524675826584,0.00163277747380198,0.003486763945392239,-0.008271957498978253,0.0032681789246987313,-0.002726565116568661,-0.0032661213509739316,0.0015152759210918091,0.0012111313024784295,0.002223609398703523,0.0011526814071238698,-0.0006006819918616,0.00020057265440162828,-7.48560870528391e-05,0.0006198705084552114,9.481272726109951e-06,0.0002567131336718207,9.13462353309287e-05,0.000180334823982823,8.056134908126977e-05,-7.70743694517857e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Ssid_72_2017,106166,0.3115853567770174,-0.3459287996518672,-0.021942800576016615,-0.03882992294889126,0.008076457325539424,0.004963114947242814,0.009003991660625021,-0.0006299010508569659,-0.05014093442187631,-0.006502504658908007,0.10436832517853355,-0.05019835765917083,-0.006809555025400194,0.0006377585813774471,-0.05632175838878646,0.038212480048140984,0.0032425859286830975,-0.02928123913629071,-0.005114350443511782,0.01698076301795941,0.007586346682595593,-0.006651611411488244,-0.014518445464177345,-0.02256082367030033,-0.009226469378263708,0.039225889011073274,-0.0023852392367284757,-0.021302453391466834,0.002146231811447514,-0.009080681704139199,-0.012205088246842417,-0.0046121572369697,0.016505089024292208,-0.0017035114809451875,0.01974176414538653,0.0030338832202789654,-0.007594682650388408,0.000841843244386976,-0.003230014811032209,0.009832953146166293,0.004893773301427678,-0.008773738603365527,0.038994486470327494,-0.011586004589925107,-0.031101120782360686,-0.03605317040896821,0.004956301723978839,-0.005401639074405589,-0.002426610786739484,-0.004198870045998664,0.0003030400101305019,0.0017141321312989747,-0.0006710872051116275,0.0004091256403580463,-0.008329450725249592,0.0068340689624229204,-0.0029086244708411723,0.007344506547633104,-0.002776947239148429,-0.0046748367602291625,-0.0011759132651752544,-0.0007051508606798429,-0.003333944305040205,0.0002575403471430668,0.00024904438153421077,0.0006277481564681463,-0.0005565909866866786,-0.0006310044168629883,0.0014603893024718038,-0.0004792516815984235,-0.0010540138878480149,0.000868198771614903,-0.0003453455861467289,4.937195155553086e-05,4.4713699008239356e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Ssid_92_2017,106167,0.26736492595832245,-0.25994907372678794,-0.01031438602167482,-0.010330852160006605,0.0030886779364074483,0.024217821607087037,0.12162488531503009,-0.019638972950909616,-0.3028166308478522,-0.053051971263875106,0.12718578048848825,-0.00021325788819468415,0.013901868782591273,0.03368827804277018,0.005090738571758803,0.014089397662678964,0.04042913180042213,0.036785678912189874,0.0330235968398524,-0.06598084443643591,-0.022957726654783392,0.017581291471354007,0.019811556731464716,0.025407571949712843,0.020291762898863717,-0.04191987852587792,0.010689716642424607,0.04787672253476746,0.006633023801529546,3.265588055149993e-05,-0.007963008529147912,0.0035965749863264935,-0.0073771456207246296,-0.00199347246378898,-0.01795102507867088,-0.002744683978736814,0.015169915286362903,0.0005932336514446761,-0.010759515487821508,-0.0005300584479109076,-0.009829603989694756,-0.006927289119828829,0.010284713949381654,-0.002796849233133885,-0.014216101368116945,-0.0035863081696488703,-0.009230247661927062,-0.0035337333082381137,-0.00117879511422728,0.005750969151684657,-0.009017706254995355,-0.003033917556636704,-0.007173446997590018,-0.010166969155301714,-0.0008312210675574226,-0.00021477117705157215,0.0013195451679288853,-0.010122514272954884,-0.003882636527270079,0.0023488884000255734,0.004286579850569957,0.002113676334993999,0.003240229885312806,-0.0001569657134159959,-0.0011311974359183982,-0.00025942757087398535,-0.0010602902408491967,0.0002954487507803072,-0.0013077294616251718,-0.0004281895054382066,0.0010834099565856065,-0.0012565540938164115,0.0005377452930760414,0.0002058847187452445,-6.459841282673671e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Ssid_93_2017,106168,0.31561891728869673,-0.35271177799771736,-0.023885868207128413,-0.03831523658541524,0.009489146373117936,0.006269337444764448,-0.037049323054452465,-0.006684480863203039,0.05554092819994765,0.004389077011438085,0.019359984976314238,-0.012504561268943205,0.00034883613778222784,-0.0009161354788480518,-0.014960263506156899,0.023927771960235263,-0.010497689694864915,-0.014440598218622681,-0.03465114073545116,0.05975885358290825,0.01535834780336676,-0.002318049666030625,-0.013386326552207886,-0.0082674205969954,-0.006309938606025819,0.030953561468294966,0.0016837848650472437,0.004236222438003449,0.005001150078296182,-0.00819959686156876,-0.008709994802490038,-0.008678556488212264,0.018012594315261286,-0.0023090797009321148,0.0387585518589223,-0.0033521063233089413,-0.0013392733034498375,-0.0058218729995251845,-0.013402360752917931,0.01610866379756234,0.0028562066425731423,-0.013515232047937613,0.027177719108773535,-0.010200693639713862,-0.025092922656960538,-0.025421772457207684,0.0015122850766571738,-0.004957379393142964,-0.002485967569696719,-0.0002612412799109104,0.004894954200313625,0.003564176949140253,-0.0011854886422304795,0.0054103939832866885,-0.001141691620552474,-0.02713352218739188,-0.005955410759480235,-0.0017077995969159497,0.0005890935759700648,0.0007773018300520244,0.00023889029226737023,-0.0012981949087859555,0.0013643751916531876,0.0006576812715172191,-0.0007553172744676555,0.00010242581787494206,6.678101084233203e-05,0.00015681108953126839,0.00023583790369910147,-0.0001849321049620975,0.0018905837717508175,-4.885364600267177e-05,-0.0008625663605235283,0.00022451773645911985,-4.706494898916973e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Ofav_64_2017,106169,-0.5689969912934192,-0.0700229277629426,0.04209010781077597,-0.028959649714252723,0.002179296642496433,0.0023311438959109677,-0.024397367821735152,0.002164331956167883,0.006901161153257965,-0.047628206016161176,0.029444185674595908,0.04188666776145917,-0.15528170551056464,-0.028862772015749827,0.019499606486900283,0.024980183027204023,-0.004743114303495856,0.020190382809393257,-0.014963598882728552,0.0018552649201716064,0.02134749315318097,-0.031055699839495226,0.016729579573025444,0.037985460180063234,0.04276458850598691,-0.00012875141983161113,-0.014663282442488495,-0.01236860994735447,0.017442622012802455,-0.021109763076908154,0.006495602380166294,-0.008025772774628773,0.012488096223866553,0.017038998024774803,0.0051378087257555405,0.028121396652008024,-0.00031266991970234836,-0.004046063878275719,-0.021739041511723314,-0.00665679731498132,0.010959948407590512,0.02803635569739456,0.006552529126429803,-0.01149941076346479,-0.006957865810404767,0.015228121665506106,0.006946555323395093,0.020920048613817573,-0.014958143890058905,0.012628328580651299,0.008337934351417796,0.0012068139533131007,0.0004902877988066321,0.0005827656646385969,-0.010776489070478991,0.000834416132841071,0.010993134333446116,-0.018551229122642694,-0.008922367741107315,0.0014470426111423795,0.00718154708397931,-0.004767405264975983,-0.002054464314992729,0.005242184893272115,-0.003169916787126499,-0.0018902374550467805,-0.0007688990787615741,0.00045561161731345076,-0.0024095097985228305,6.52319360177951e-05,-0.001927266351635688,-0.0016927760682891833,0.0003639173742296684,0.0008699786457983582,-0.0002714334152299581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Ofra_65_2017,106170,-0.5813971792242936,-0.07122535409243877,0.04684526369448027,-0.026354228758220587,-0.00426745085587725,0.0020736804076033157,-0.1358752614463061,0.0016292170291089714,-0.05318409600581431,0.015294142175159448,-0.003652402682030663,0.010775114675340059,0.0484797476950769,-0.007587818019447192,-0.0019156618343963618,0.024008776040960432,-0.021129360531672595,0.03463622980771905,0.005852236286564866,-0.00821456887338585,0.017936436768375093,0.015528165136705931,-0.009417860180677431,-0.019212752887384308,-0.013818454916452196,-0.007858954304133041,-0.0010398622262251687,-0.0053996466570080835,-0.025616386413132883,-0.01966718710538029,-0.003014212264650543,0.006206497516285262,0.009264448144768221,0.02388607105972589,-0.011785121045408522,-0.010071787218137822,0.004955850873274357,-0.01239828992653263,-0.0020271768617655156,-0.014614235985653116,0.026096320892755823,-0.030486393833972118,-0.007098211269612575,-0.0023324680221875676,-0.003816123161106025,-0.000259945855542332,-0.0116876905965166,0.017463341369297735,0.0060168476518651275,-0.026638522326411927,-0.015493996116650664,0.02905269122479417,-0.0040983698631182446,0.016112768964064814,-0.009454939806156679,0.002212384686006277,0.014250415336552353,-0.01822474420007791,0.004998906884028128,-0.011058995756924584,-0.007878356198640211,0.0013336996651703886,7.892714224265677e-05,-0.0010419285640672423,0.00032842392016711004,-0.0030381832390070835,0.001169349868926844,0.0001817671578370144,-0.00230027388316482,-0.0006873844692471995,-0.0005591741517842348,0.0014395137325394457,-0.00019275363098137424,-0.0005990536290447794,-0.0001519009296588102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Oann_67_2017,106172,-0.5637020911505263,-0.07071120012821674,0.039911281421681134,-0.02647309385326513,-0.004326815295388105,0.0064542793293192536,0.10538159013041415,-0.029445251649567364,0.06555553666868347,-0.043872030444031825,0.012027607711440657,0.0265329017932271,0.018334549292257064,0.015714943392917485,0.008303795914455521,0.06380379577106118,-0.05360344505373244,0.07668059807455958,0.10729346415642313,0.041825647569638545,0.014066993631483738,0.03866418955591389,-0.022874560772957367,-0.039155689051695655,-0.03705595084256937,0.0021018869183339435,-0.0017168843566579303,-0.0008376419915096433,-0.031188919723095003,-0.005012312338567901,0.014119424438309167,0.013031603511831262,0.0345694413617957,0.04441300643334759,0.0031690993187846626,0.013364408978111409,0.006394724208397114,0.02388524832275065,-0.007422807362949566,-0.01196270957440635,0.006007545987094095,0.005135071016824331,-0.003078008080284568,-0.032198724694962766,0.006368797965841568,-0.0011582953854484886,-0.0095572568114422,0.00656695183410268,0.00025338866359401004,0.007003141473851541,-0.015267671538882255,0.0031151599699754773,-0.004294575025081068,-0.0022833186158382796,0.007796100898731573,-0.000688528907381558,-0.0052803633286979505,0.006345762949582902,-0.004375048408361388,0.006187081535633177,-0.0006517049928161005,0.00176434972629454,0.001590531053257755,0.00041557253657064757,-0.00028937990580581445,0.000766181710687887,0.00027363836809414803,-0.001767124128609925,0.002192901173209411,0.0009022329450728855,0.00177497021710581,0.0004433531178933703,0.0014227984119877118,0.0005559101303393936,-2.8005082735589807e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Mcav_69_2017,106174,0.26296627397942357,0.28290032024100586,0.22792950942151063,0.034580748933868935,-0.0012339241782686478,0.010642209685452103,-0.028411440573411058,-0.029358663845881504,0.0428165167562889,-0.055745224649192036,0.09713628380603004,0.08785084908836907,0.030212425384276324,-0.0133002005056855,0.01713127708052048,-0.06819951016398529,0.06305873102519845,0.03319724033912361,0.019133870293400478,0.0070091506303369,0.011393171887811653,-0.013356629945765098,0.007882559531277237,-0.014371059322789852,0.0011037654232211223,0.00690985676548941,0.0016814849115032728,0.003075189091461919,0.00435795046286712,-0.0021986859283247523,0.00131983809455164,0.012909661083878317,0.0023992542278798447,-0.011418976309156231,-0.01258772547745743,-0.019397169912486367,0.0030662560600980622,0.0004861193496100927,-0.007989093719721941,0.02026699750306813,0.013138515006357415,0.005183103621548648,0.001137154423225809,0.0007291507403090718,0.0017324909889907935,-0.005920329954818509,-0.000815176124968968,0.006011023445146433,0.005908732299283619,-0.0049078423738204155,0.013030121734082363,0.008046078877101182,0.0009070605495722809,-0.00019816601805877057,0.01912933257968946,0.008969248534706663,-0.030543395703109672,-0.01578369402859578,-0.007189914581466936,-0.0026241934967860376,-0.004593110052541178,-0.0015427647640242686,-0.002602193313557128,-4.709959977578103e-05,-0.00012088822558656242,0.0007041073177081483,0.00042335226966513283,-0.004968401144367385,-0.000569081715937856,-0.0003232822676675871,-0.0006026060382712745,-0.0005154581900174747,-0.000976930871397123,0.0007024658156899128,-0.0006664411822655705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
