sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121
CH_Ofav_03_2017,106110,-0.06240877881678979,-0.021747475240811193,0.002538408471106854,0.0012462297592149552,0.0017223981688976927,0.00014856163449503677,0.0010234030540636492,0.0016638378568932526,-0.0016546523673339401,0.002340550530368748,-0.0008884926613840863,0.0028825235154277067,-0.003687327324066787,0.002353693939470361,-0.000549513752961141,-0.005079145898286194,0.0006901856140569449,0.0004075353713371894,-0.0006902664621774325,-0.001809440641481178,0.0036319696640155965,0.000817869144756297,-0.0012426570593590822,0.002253357122562883,0.00013802678499064353,0.000891504912772201,0.00046433268872623053,-0.0001625679432755125,0.001113692607543259,-0.0007638614413954188,0.0009880859882646005,-0.0006409201261254865,0.0008070744436508106,-0.0005235374448949867,0.0005500922333842935,0.001418023125107854,0.0004257493276154943,1.1448679772543811e-05,-8.722893792200708e-05,-0.0006304148113122987,-0.00022155145378442267,-0.0004934773581803349,0.000555182721940585,-0.0002707381926973454,0.0007324005140441472,-9.113847956072388e-05,0.0003772311554873999,0.0010533901398512603,0.00023070119439923267,-0.00039502778346666096,0.0009013036220055047,0.00016579879802090913,4.567759088388758e-05,-0.00027776117256462585,0.0001377413990055459,-0.00011660996669529171,7.264511884827423e-05,-0.00019860437549351588,-1.6903626925910834e-06,-0.0002436462528533574,8.312838665560648e-05,0.0002336615408296493,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Ofra_17_2017,106124,-0.052106947439205534,-0.018945264458770882,0.0014127570596897268,0.0030217964111192946,0.00014140341551334342,0.0017779616854169482,-0.0009574155105743037,-0.0018142019729727816,0.0007775513414662722,-0.0008465865706668439,-0.00011408315834695332,0.00017233132005837646,-0.0024509640499003815,-0.0026684924649682607,0.005787900162159973,0.0017497348468808623,0.0027715501817151583,0.002337284660838557,-0.001098186214446275,-0.0013747354657360094,0.0018369372931566796,0.0005341185876257718,0.0009073677091285289,-0.0003953409763697625,-0.0006686401374870404,-0.00031988367226835326,-1.3216840311583451e-05,-6.925276372137201e-05,-0.0029222479573695424,0.001224675241660032,0.0008663001668844635,0.0016465798605484075,6.883162030626319e-05,0.0012012480490485341,-0.001511887013109074,-0.0011675566322267913,-0.0005172449425059015,0.0004905631217564629,3.0088942880493758e-05,0.0018411999702557284,-0.0007397053653524557,9.468149284327534e-05,-0.002631630120685376,-0.0012158599066719252,0.0017995774232503956,-2.761159113743388e-05,-0.0008948550322025088,-0.00015074016573674858,-9.74579258218192e-05,-0.00021784976767837247,0.00042883823090553164,0.00015802477837315393,1.586333268315722e-05,-0.0003583444192555385,-8.132614003809383e-05,-0.00018902748956638058,6.903921678585947e-05,-0.00019169266919242617,2.5699976016611958e-05,0.00010095578899097905,-2.681054630874725e-05,-7.618006751540495e-06,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Ofav_18_2017,106125,-0.060803158049718364,-0.021142119429075953,0.0034665503624211075,0.0008764822504818887,0.0019122779950036843,-0.001815803175524661,-0.0007457692338894803,-0.00024036659454003265,-0.001798185550120259,0.0005538807125987999,0.00342668670253413,-0.002345118603971806,0.00354381584472321,-0.0016600736867529572,-0.0033039116161977895,0.0028330630729473186,-0.0027257062527294234,-0.001123904531451979,0.002265235203875794,0.0015163705993445544,0.0005409636073664027,0.0008239554139501549,-0.0010586321644358374,0.00137198656436089,-0.0001928244112576393,-0.00227535378177842,0.0008523241322543171,-3.6315655110555376e-05,0.0008464113397641327,-0.0009842457596049754,0.00024714862831898006,-0.0002738900747044049,0.00018082293450102926,-0.0007152922293902768,-0.0011409057125666444,-0.0005740248032922732,0.0008053201162579542,0.0010322524201179827,0.0008350095651819087,0.0008110254556575856,0.0003750245901360062,-5.331061554505979e-05,0.0001221977291392865,-0.0005844032553428558,0.000393001933974588,-0.0001342297071097487,-0.001689348182321596,-5.751943307899727e-05,-3.7632091245002556e-05,0.00017556030149598416,-0.00041171512015423573,-0.00027082149957533247,0.00021520325796698539,0.0008025228814504057,6.625640353001683e-06,0.00045513688637858064,-0.00026521139409451815,0.000567444072821914,-4.707960213454158e-05,-0.0003186483864962831,-0.0001305255892406223,-6.0654651740219395e-05,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Ofav_32_2017,106139,-0.06147574674180123,-0.02131800894140917,0.0035856639915044413,0.0007344774017305612,0.0020129292115579184,-0.0020487203426689834,-0.0007323223061033784,-0.0001592494361863434,-0.0019211417392435786,0.0006526662332303292,0.0035968151647864438,-0.002334987206587316,0.0034618972681069674,-0.0017679428250215417,-0.003353882793841063,0.002804920160689789,-0.0027589758079739585,-0.0013825663886099647,0.0024954688514258134,0.0016028967106286563,0.00028755052165015273,0.0007552410181281502,-0.0009712645075377306,0.0015257152303308269,-0.0001529128772993813,-0.002585914083149863,0.0007387155584141911,-8.357059910632512e-05,0.0010484346635505023,-0.0009093064544326257,0.00019785000028186677,-4.358911002211622e-05,0.00017846104779027771,-0.00046922105336432557,-0.0008836116075583424,-0.0007478361292759148,0.0006504794207381932,0.0007082003324933583,0.0005543654317355646,0.0003325329120811727,0.00010470227182290217,-0.0003812731789514941,0.0001399004226695715,-0.00035864967324253643,0.00016780416659351955,-0.0001301446364476626,-0.0004820430509399251,-9.806039387346873e-05,9.829670823974662e-06,-0.0002715614075299127,0.0006036216402235788,0.00011766749820195554,7.706375762093308e-07,-0.000483022078239034,0.00018670294132519234,-0.0003087987658826282,2.4325365553006016e-05,-0.00045109295756969096,5.265061115816063e-05,0.0006601656622604344,0.00010119716828309292,2.734865593941579e-05,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Ofav_47_2017,106142,-0.0611042491534728,-0.020755180400670092,0.003482897656096721,-0.0020517181256337414,0.0009628252849301818,-0.0009461062750388737,4.7455648749268084e-05,0.002060367196699107,0.0010025785386164115,-0.0025286164151768664,0.00521724054997925,-0.004359571003227552,0.009275241863712784,0.0020676677191819983,-0.002233577277361769,0.001741301696288943,-0.000469769820597579,0.0006764978097113579,-0.0018637115512695683,-0.0005330010611955657,0.0025114041740501598,-0.0015589673852306602,0.00028830987014993013,-0.0021690179106446453,0.0009305019181889231,0.002430119882712756,-0.0010197048682313165,0.0005537742311369211,-0.0017945453602041211,0.000755131825070257,-0.0003016470748703693,-0.0004076327021438578,-0.0005462657155965524,-0.0003416990965026903,0.00012848086497023646,0.0004885490657599252,0.0005296079181558217,0.0010675238127061293,0.000528513202882631,0.0011931909383292377,0.0004249612328813699,-0.00024204941251709902,0.0005046971117886395,-0.00030567155753992957,-0.00012135542918495578,-0.0003156255184745039,0.00030086420869796714,0.00036757492182470464,7.235183721123922e-05,3.362121445028181e-05,-2.0323617572660246e-05,-0.0001140837265765721,-8.474091103052469e-05,1.132776599719623e-06,-6.893005703216979e-05,-4.930542285626291e-06,-0.0001156785816224669,0.00028523950985124647,-6.071719391934684e-06,-0.0002249842847234474,-0.00019834520272459996,-5.332923483106294e-05,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Oann_38_2017,106145,-0.05365221901392569,-0.019391477612351393,0.0015350746709151986,0.002766578131975551,0.00038110251928270345,0.0018626176617670227,-0.0008177790858076312,-0.001285204812327518,0.0002357009813950537,-0.00042762554962992626,-0.00014983889716838885,-0.00010191943340073473,-0.0016513069292005626,-0.0017002433240261108,0.004739595191363306,0.003561595805965784,0.0031803992467626576,0.00171250080583428,-0.0012946146028238524,-0.0012181058528718174,0.0020291923161403205,0.002218924408746559,0.000727218200726033,0.00015341167264491394,-0.002357283477812517,0.0005414499749600005,0.0001701641088022604,-0.000384962889874453,4.4351994585940315e-05,-0.002200867946050589,-0.0005204906995369565,0.0010978571130295111,-0.0023265517501922565,0.0011762197561567013,-0.0009321455195384354,-0.00045349315478129663,0.0013847136632248928,-0.00012201923058370054,8.418843825017786e-05,-0.0006302570634000488,0.00015585499267689308,0.0008160350216720037,-0.0001796283308552563,0.0009214793539917441,-0.0005162442604128532,0.0004525054302979337,0.0008768240970597072,0.0009209432320554992,5.2165497052642704e-05,0.00020482732804950855,-0.0005298044698447504,0.00026003119453769995,0.0004263346678384959,0.000906645352581528,0.0007671828611926041,0.0004502591243072991,-1.9048334780647744e-05,0.00010609484340942134,-1.7696606996034844e-05,0.00044229700800334324,0.00011962015197408597,-1.970466023194644e-05,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Ofra_40_2017,106147,-0.06169608729648855,-0.02164036041258363,0.002476604475586925,0.0014153592103120145,0.0015852463788326217,0.0003659361872007777,0.0006599465870874239,0.0012032143830950474,-0.0015170811766293392,0.002016970264662521,-0.0005419720700986649,0.0024219382412189266,-0.003648894870495332,0.001636307457104276,0.00011919527014017894,-0.003738429364426817,0.001098640354277936,1.7856575591102231e-06,-0.00048409429796972975,-0.0014393202328362759,0.002556061811746467,0.0009740512059694827,-0.0002037300970591038,0.0019775205943607585,0.0008444444324016817,0.0009487504771638351,-0.0005578107616745265,1.9546569947294606e-05,0.0007039038674149732,0.0006674313291526877,0.0003581220796690859,7.784937495418824e-05,4.1614778997975906e-05,-0.0004610341300532642,0.00028621364318656445,0.0011143728653224333,9.680375705907958e-05,-0.0009511924638604671,-0.00041140853835103057,-0.000793885364921261,0.00011492177132392757,0.00011178864875395023,0.0005997384381001836,0.0002499461214518608,8.093528763536074e-05,0.0001170812708094763,0.00027127611624342524,0.0009591875555668167,0.00013819691457133535,0.00013032426384557532,-0.00026816529991371073,-3.788071037335071e-05,-3.97723821164459e-05,-0.000351532811898045,-0.00016096116332133334,-0.00011691969479534921,0.00018625499479436427,-0.00023128652892484948,-2.83488065308549e-05,0.00023538686465664994,-4.296569709766586e-05,-0.00013073631846607909,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH_Oann_56_2017,106158,-0.06347133827862636,-0.02197408972284758,0.0025852562293202743,0.0009044812654808325,0.0018829242559325007,0.00024449294717822644,0.0006205716596147546,0.001931582864894946,-0.0023315116987470547,0.002409881440941888,-0.00013121736623861904,0.0014294320595463102,-0.0020708325908312705,0.0026789473282982147,-0.0011503511536032065,0.0010549498810708412,0.0016937412662641888,-0.0037199038631182627,0.0009050314302773649,0.0009203115187015005,-0.006323801100894956,-0.0015854570321251803,0.000964279714044113,-0.0012469419060706314,-0.004336533749399148,0.0007700187332358852,0.0011465969090520302,-0.000892255064148045,-0.0035632591418535906,-0.0001303149557997163,0.0011109080745331226,-0.00019660876302347483,-0.0007383788032996522,0.0003759265432060232,-0.000680176760126105,0.000547618212830931,-0.000786128596984267,-0.00023738742063492976,-6.90956815752228e-05,0.0011011033153755672,0.00018324912628523937,-0.0006173147731043447,0.0006638806187249456,-0.000397999543562372,0.00013944598264506474,-0.0003154660878740814,0.0007357209993860409,0.0008254046401875737,0.0001441708114163236,-0.0006272876792138243,0.0013356273945400665,0.0001992186426808578,0.00011940975805177278,0.0003853140973280198,0.00045004459267735346,0.00014975584161607214,-0.00030911123539273925,0.0003177753714195912,-1.4749642827056875e-05,8.670207276163709e-07,-8.105127947253412e-05,-6.75395982908857e-05,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ET_Ofra_59_2017,106164,-0.061099223192854255,-0.021053240494726157,0.0030545265229954335,0.000848392103726392,0.0016668513916125744,-0.0012145022339526824,-0.0005859841611057569,-0.00022247428862417156,-0.0012493480595117123,0.0004558405725734636,0.0017496067234701483,-0.00111691379519813,0.0003860251909839314,-0.003048724756708459,0.0023602755704960777,0.003187396805191384,0.000494249096728561,0.002774539384925317,3.9676961608546985e-05,-0.0008546136099776044,0.005152456780388382,0.0063446750231417005,0.0013798308301521919,0.0028144648323044684,0.0006566216976510051,-0.0001773693603582972,0.0010478926443286479,-0.00031632233791512314,-0.006023708236698806,0.004034542817089237,0.001398397685384371,-0.0018479507991767954,0.0011642233776511398,-0.0014196919901927497,-0.00047059837822927827,0.00014219696723749851,-0.0018444503588460365,-0.001123122721375792,-0.0005867136248999678,-0.0010489524425423343,-0.00024953451142902135,0.0005176392876312269,-0.00011389406635916547,0.0006998066470225751,-0.0007181481331108088,0.00018078143999794346,0.0003342756787297804,-0.0005349852125782663,-4.3677883040759006e-05,0.00017706276889888512,-0.00036484136447807654,-5.779915772309181e-05,-3.796255549491633e-05,0.00011541233506366918,-2.8628999132844687e-05,4.5445997220077506e-05,-8.535456702390297e-06,7.190259049883542e-05,1.0950219032674266e-06,-0.00012515135496360825,4.468666510909217e-06,2.0604536960652802e-05,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP_Ofav_64_2017,106169,-0.0632894088533743,-0.021710120603925,0.003895351578696405,0.0003329204810344793,0.002350208999075351,-0.0027154791367739713,-0.00044642580017273327,0.0003108529160994639,-0.0022205458308138023,0.0008847271941415272,0.004095857746339985,-0.002528436732787114,0.004562776634831555,-0.0019031648526828772,-0.003504991025905604,0.003759321488758535,-0.002998650728538518,-0.002015972502223631,0.0031036218407586983,0.0012550037291333485,0.0012010333747854234,0.0006476999178737358,-0.0008851448716653269,0.0009292257500369238,0.00045924706368486107,-0.0029098483084560784,-0.0007075350668642962,-0.0004583486433465203,0.00022932033637949108,0.0013164884422602224,-0.00018887862723146755,0.0018155814517462608,-0.0004633085395120727,0.0028725276371674084,0.003208039561619284,0.0009320500566813086,-3.809300120166884e-05,-0.0005401901219409741,-0.0009618695101793354,-0.00025637664760598674,-0.0005366711548011518,-0.0009509334122854176,0.0001573108238056459,2.6202529147240084e-05,0.0009713448740732122,0.0005083622944741655,0.00039790527912209034,-9.297471024854382e-05,-5.3225067917983574e-05,3.0494913001781454e-07,-4.3464803519471814e-05,0.0002461316562481675,7.23791314339962e-05,-7.354512816670471e-05,9.897546225437378e-05,5.06634644329906e-05,9.775840766603868e-05,5.030060730836738e-05,-6.7799332119702555e-06,-6.72400012678945e-05,-4.743517782694529e-05,-3.416780967103735e-05,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
